id,source,probA,probB,probC,probD,probE,answer,time,error,sources,ids,similarity,confident,add_ids
10,MEDQA,0.008446886204183102,0.0014678486622869968,0.0014678486622869968,0.012290147133171558,0.9763273000717163,4,0.5660848617553711,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162695545, 468502519163637322, 468502519163621236, 468502519163873231, 468502519163820668]","[0.8075590133666992, 0.792163610458374, 0.8108765482902527, 0.7992006540298462, 0.7884490489959717]",1,"[-1, -1, -1, -1, -1]"
11,MEDQA,0.010684376582503319,0.007343257311731577,0.07894746214151382,0.8487651348114014,0.054259736090898514,3,0.566953182220459,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163961772, 468502519163752132, 468502519163868110, 468502519163698349, 468502519163899266]","[0.7680715918540955, 0.7713509798049927, 0.7831425666809082, 0.7700682878494263, 0.7865837812423706]",1,"[-1, -1, -1, -1, -1]"
12,MEDQA,0.0024504053872078657,0.9885640144348145,0.005187507718801498,0.0010214808862656355,0.0027766728308051825,1,0.33806276321411133,False,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468502519162931561, 468502519162458818, 468502519162700923, 468502519162384745, 468502519162333127]","[0.7705387473106384, 0.7948616147041321, 0.790822446346283, 0.778236448764801, 0.7716038823127747]",1,"[-1, -1, -1, -1, -1]"
13,MEDQA,0.33768877387046814,0.0967494547367096,0.12422875314950943,0.058681510388851166,0.38265150785446167,4,1.8432745933532715,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163451184, 468502519163420791, 468502519163361968, 468502519163530825, 468502519163960555]","[0.7683357000350952, 0.7615159153938293, 0.7745478749275208, 0.7618279457092285, 0.7712498903274536]",4,"[468502519163604655, 468502519163922846, 468502519163451184, 468502519163420791, 468502519163430325, 468502519163451184, 468502519163214728, 468502519163420791, 468502519163247338, 468502519163890937, 468502519163430325, 468502519163963738, 468502519163365338, 468502519163315075, 468502519163941974, 468502519163606153, 468502519163874310, 468502519163247338, 468502519163941974, 468502519163315911]"
14,MEDQA,0.2765055000782013,0.05444715917110443,0.07922014594078064,0.3133217692375183,0.2765055000782013,3,1.8357579708099365,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163368420, 468502519163072601, 468502519163386836, 468502519163104621, 468502519163019769]","[0.760844349861145, 0.7584470510482788, 0.7570010423660278, 0.7571775317192078, 0.764912486076355]",5,"[468502519163618689, 468502519163949427, 468502519163551833, 468502519163797824, 468502519163809895, 468502519163553915, 468502519163543862, 468502519163949149, 468502519163547409, 468502519163551462, 468502519163863426, 468502519163949427, 468502519163592470, 468502519163596085, 468502519163884529, 468502519163665468, 468502519163809903, 468502519162340978, 468502519163831878, 468502519163798894, 468502519163746140, 468502519163993653, 468502519163799720, 468502519163085269, 468502519163948434]"
15,MEDQA,0.2720320224761963,0.3082526624202728,0.12849882245063782,0.14560824632644653,0.14560824632644653,1,1.2230863571166992,False,"['TEXT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162349900, 468502519162894875, 468502519163967599, 468502519163705601, 468502519163114833]","[0.7962104678153992, 0.7814958095550537, 0.781140148639679, 0.7827980518341064, 0.7807445526123047]",5,"[468502519162467173, 468502519162349900, 468502519163194713, 468502519162847320, 468502519162349780, 468502519163315424, 468502519163628925, 468502519163526469, 468502519163872477, 468502519162415080, 468502519162415084, 468502519163194713, 468502519163217923, 468502519163173518, 468502519163201823, 468502519163155153, 468502519162868066, 468502519163279594, 468502519163437921, 468502519163436990, 468502519163572120, 468502519162804239, 468502519162437173, 468502519163260183, 468502519163919648]"
16,MEDQA,0.0882474035024643,0.003019660245627165,0.004978578072041273,0.7388864755630493,0.16486786305904388,4,0.5819506645202637,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163910794, 468502519163746159, 468502519163680080, 468502519163728035, 468502519163722648]","[0.8042705059051514, 0.8214365839958191, 0.8033431172370911, 0.8003659248352051, 0.7981019020080566]",1,"[-1, -1, -1, -1, -1]"
17,MEDQA,0.7391642332077026,0.011947477236390114,0.0882805809378624,0.047253187745809555,0.11335451155900955,4,0.8860359191894531,False,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519162720116, 468502519162720120, 468502519162720136, 468502519162720123, 468502519163639053]","[0.7869439125061035, 0.7831598520278931, 0.7890222668647766, 0.8044654130935669, 0.7982204556465149]",3,"[468502519162308538, 468502519163135240, 468502519163896550, 468502519163416572, 468502519163946582, 468502519163135240, 468502519163721619, 468502519163896550, 468502519163629810, 468502519163624807, 468502519163135240, 468502519162308538, 468502519163360188, 468502519163721619, 468502519163946582]"
18,MEDQA,0.7006675004959106,0.07384981215000153,0.1771564930677414,0.02115832455456257,0.027167826890945435,1,0.5715417861938477,False,"['TEXT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519162412554, 468502519163626738, 468502519162982237, 468502519163864178, 468502519163869850]","[0.779165506362915, 0.772542417049408, 0.7629145979881287, 0.7625788450241089, 0.7550496459007263]",1,"[-1, -1, -1, -1, -1]"
19,MEDQA,0.048182085156440735,0.017725197598338127,0.8540478944778442,0.042520537972450256,0.03752424567937851,4,0.4898068904876709,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163213387, 468502519163792318, 468502519163874092, 468502519163814092, 468502519162367853]","[0.7771685719490051, 0.7909669876098633, 0.7860812544822693, 0.7914714217185974, 0.7753946781158447]",1,"[-1, -1, -1, -1, -1]"
20,MEDQA,0.3448057472705841,0.07693656533956528,0.18456122279167175,0.18456122279167175,0.2091352641582489,2,1.6920549869537354,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163719568, 468502519163773411, 468502519163682713, 468502519163862571, 468502519162455449]","[0.7910431623458862, 0.7781832218170166, 0.7785245180130005, 0.7968013882637024, 0.779608964920044]",4,"[468502519163545014, 468502519163074825, 468502519163084625, 468502519163509640, 468502519163094234, 468502519163325800, 468502519163628765, 468502519162334213, 468502519163779855, 468502519163132135, 468502519163717066, 468502519162973726, 468502519163878016, 468502519163609531, 468502519163697483, 468502519163717066, 468502519162973726, 468502519163697483, 468502519163609531, 468502519163814192]"
21,MEDQA,0.4855622947216034,0.03104095719754696,0.08437807857990265,0.13911592960357666,0.2599027752876282,0,1.615644931793213,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163412025, 468502519163726626, 468502519163625781, 468502519163970065, 468502519163772036]","[0.7673711180686951, 0.7677319049835205, 0.8019141554832458, 0.7922488451004028, 0.7780909538269043]",5,"[468502519162381374, 468502519162975550, 468502519162975585, 468502519163576015, 468502519162975547, 468502519162381374, 468502519162448746, 468502519162975547, 468502519163187334, 468502519162975585, 468502519163574494, 468502519162781529, 468502519162918957, 468502519162877851, 468502519163184644, 468502519163428430, 468502519162946603, 468502519162975596, 468502519162392238, 468502519163619224, 468502519163759779, 468502519163668552, 468502519163917555, 468502519163654822, 468502519163863601]"
22,MEDQA,0.004202446900308132,0.0013643348356708884,0.0025489130057394505,0.9074758887290955,0.08440840989351273,3,0.45412659645080566,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163861774, 468502519163892105, 468502519163779848, 468502519163661114, 468502519163618986]","[0.7944312691688538, 0.8028832674026489, 0.7903138995170593, 0.8129663467407227, 0.7912993431091309]",1,"[-1, -1, -1, -1, -1]"
23,MEDQA,0.047246646136045456,0.837466835975647,0.036795724183321,0.041695017367601395,0.036795724183321,4,0.4312252998352051,False,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'TEXT']","[468502519162327191, 468502519163779848, 468502519162327160, 468502519163124580, 468502519162394786]","[0.7730399966239929, 0.764119565486908, 0.7644890546798706, 0.7684807777404785, 0.7844423651695251]",1,"[-1, -1, -1, -1, -1]"
24,MEDQA,0.6169269680976868,0.0834919884800911,0.09460882097482681,0.0834919884800911,0.12148012220859528,0,0.5402956008911133,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519162696805, 468502519162391888, 468502519163860960, 468502519163667139, 468502519163984837]","[0.807234525680542, 0.8457520008087158, 0.8024951815605164, 0.8065838813781738, 0.8102521896362305]",1,"[-1, -1, -1, -1, -1]"
25,MEDQA,0.008480943739414215,0.0013005947694182396,0.0014737669844180346,0.008480943739414215,0.9802637696266174,4,0.3625679016113281,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163571851, 468502519163337122, 468502519163039382, 468502519163512994, 468502519163398806]","[0.7964509725570679, 0.8026676177978516, 0.8217096328735352, 0.7950078248977661, 0.7956146001815796]",1,"[-1, -1, -1, -1, -1]"
26,MEDQA,0.0019197058863937855,0.0002598039573058486,0.001694134552963078,0.001694134552963078,0.994432270526886,4,0.4371061325073242,False,"['STAT', 'PBMD', 'STAT', 'TEXT', 'PBMD']","[468502519162847557, 468502519163822137, 468502519162990440, 468502519162328144, 468502519163735851]","[0.7733697295188904, 0.7909684181213379, 0.7744429707527161, 0.7699072957038879, 0.7708510160446167]",1,"[-1, -1, -1, -1, -1]"
27,MEDQA,0.8721796274185181,0.0338180735707283,0.0338180735707283,0.010979121550917625,0.04920500889420509,0,0.5617146492004395,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163054722, 468502519163169908, 468502519163341518, 468502519163842182, 468502519163375439]","[0.7985833883285522, 0.8024435043334961, 0.7910816669464111, 0.7898417711257935, 0.7966477274894714]",1,"[-1, -1, -1, -1, -1]"
28,MEDQA,0.12044449150562286,0.030453136190772057,0.15465378761291504,0.5397947430610657,0.15465378761291504,3,1.5208184719085693,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162417087, 468502519163818956, 468502519163872852, 468502519163745720, 468502519163320209]","[0.7983248829841614, 0.7840217351913452, 0.7759810090065002, 0.7953141927719116, 0.7785661220550537]",4,"[468502519163600105, 468502519163819826, 468502519162760610, 468502519163671246, 468502519163525474, 468502519163820556, 468502519163515924, 468502519163800538, 468502519162389415, 468502519163412262, 468502519162969238, 468502519163736073, 468502519163031967, 468502519163841015, 468502519163412262, 468502519162899193, 468502519163820556, 468502519163798806, 468502519163412262, 468502519163427417]"
29,MEDQA,0.111429862678051,0.006286442745476961,0.006286442745476961,0.8233615159988403,0.052635740488767624,3,0.3554813861846924,False,"['TEXT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519162371928, 468502519163471076, 468502519162891132, 468502519163514743, 468502519163917567]","[0.7983263731002808, 0.8030946850776672, 0.8023806810379028, 0.7886210083961487, 0.7948269844055176]",1,"[-1, -1, -1, -1, -1]"
30,MEDQA,0.04434200003743172,0.014395740814507008,0.026894783601164818,0.0237345639616251,0.8906329274177551,4,0.4685800075531006,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162414993, 468502519163972368, 468502519163653304, 468502519163967599, 468502519163453434]","[0.8044171929359436, 0.7971054911613464, 0.7995322942733765, 0.801413893699646, 0.8063881397247314]",1,"[-1, -1, -1, -1, -1]"
31,MEDQA,0.14543764293193817,0.047216691076755524,0.2717133164405823,0.34888678789138794,0.18674564361572266,2,2.1368777751922607,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163049966, 468502519163672000, 468502519163509221, 468502519162408638, 468502519163055785]","[0.8113896250724792, 0.7988038063049316, 0.7965623736381531, 0.7937113046646118, 0.7991237640380859]",5,"[468502519163771628, 468502519163860724, 468502519163357737, 468502519163653988, 468502519163931626, 468502519163956878, 468502519163784772, 468502519163484627, 468502519163779822, 468502519163174873, 468502519163779822, 468502519163941741, 468502519163689699, 468502519163940591, 468502519163710102, 468502519163779822, 468502519163345488, 468502519163671998, 468502519163509221, 468502519163052285, 468502519163725017, 468502519163606153, 468502519163610976, 468502519163052285, 468502519163627364]"
32,MEDQA,0.1384827345609665,0.027268867939710617,0.4833522439002991,0.05772819370031357,0.29316794872283936,4,0.9582929611206055,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163259392, 468502519163140663, 468502519162882722, 468502519163359112, 468502519163987838]","[0.7958595156669617, 0.8000196218490601, 0.7901318073272705, 0.7987759709358215, 0.7939499616622925]",2,"[468502519163676787, 468502519163695506, 468502519163062754, 468502519163933595, 468502519163711248, 468502519163574393, 468502519163822127, 468502519163011191, 468502519163988289, 468502519163143066]"
33,MEDQA,0.017352137714624405,0.004387307446449995,0.013513857498764992,0.017352137714624405,0.947394609451294,1,0.792588472366333,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163029705, 468502519163883746, 468502519163397971, 468502519163087736, 468502519163839320]","[0.807746171951294, 0.8079960942268372, 0.8042535185813904, 0.805569052696228, 0.8042515516281128]",2,"[468502519163400430, 468502519162421494, 468502519162420427, 468502519163479890, 468502519163087949, 468502519162459061, 468502519163400430, 468502519162421494, 468502519163498599, 468502519163260567]"
34,MEDQA,0.5579625964164734,0.07551202178001404,0.10986935347318649,0.07551202178001404,0.18114392459392548,1,0.43229174613952637,False,"['TEXT', 'TEXT', 'STAT', 'TEXT', 'TEXT']","[468502519162352301, 468502519162353493, 468502519162753646, 468502519162353494, 468502519162329173]","[0.7753282785415649, 0.810309112071991, 0.7734373807907104, 0.7854019999504089, 0.7798159122467041]",1,"[-1, -1, -1, -1, -1]"
35,MEDQA,0.9500318169593811,0.01355147548019886,0.01355147548019886,0.01355147548019886,0.00931378360837698,0,0.5145723819732666,False,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468502519163410552, 468502519162350686, 468502519163345715, 468502519162351092, 468502519163960333]","[0.7780466079711914, 0.7809337377548218, 0.7786543965339661, 0.7918844819068909, 0.8032886981964111]",1,"[-1, -1, -1, -1, -1]"
36,MEDQA,0.0070953150279819965,0.001583178760483861,0.0026102205738425255,0.9293028712272644,0.05940834432840347,4,0.32980823516845703,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'PBMD']","[468502519162326366, 468502519162307512, 468502519162326330, 468502519163911005, 468502519163238886]","[0.7727040648460388, 0.7702703475952148, 0.7651643753051758, 0.8045427203178406, 0.7615861892700195]",1,"[-1, -1, -1, -1, -1]"
37,MEDQA,0.5499178767204285,0.07442329078912735,0.07442329078912735,0.12270326912403107,0.1785321980714798,0,0.6390891075134277,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163164647, 468502519163923753, 468502519163871094, 468502519163740362, 468502519163738005]","[0.8028876185417175, 0.822597086429596, 0.8071169257164001, 0.8152607679367065, 0.8146489262580872]",1,"[-1, -1, -1, -1, -1]"
38,MEDQA,0.1697777509689331,0.10297542065382004,0.14982834458351135,0.21799896657466888,0.3594195246696472,4,1.8822834491729736,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163834766, 468502519163937385, 468502519163953714, 468502519163552789, 468502519163933042]","[0.7700814008712769, 0.7782771587371826, 0.7782706618309021, 0.7788441181182861, 0.7856564521789551]",5,"[468502519163387482, 468502519163953714, 468502519163200402, 468502519163203585, 468502519163270668, 468502519162325820, 468502519162390096, 468502519162331781, 468502519162331778, 468502519163387482, 468502519162390096, 468502519162331778, 468502519163387482, 468502519163270668, 468502519163336292, 468502519163661859, 468502519163200402, 468502519163270668, 468502519163387482, 468502519163953714, 468502519163834766, 468502519163126040, 468502519163387482, 468502519163200402, 468502519163270668]"
39,MEDQA,0.6021876931190491,0.05601218342781067,0.11857778578996658,0.1046445295214653,0.11857778578996658,0,0.34569263458251953,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519162426197, 468502519163186019, 468502519163490799, 468502519163241048, 468502519162426192]","[0.7955039143562317, 0.7936670780181885, 0.7955400347709656, 0.7933886051177979, 0.806817352771759]",1,"[-1, -1, -1, -1, -1]"
40,MEDQA,0.004124552942812443,0.003639905247837305,0.007705679628998041,0.8906554579734802,0.09387439489364624,3,0.6428854465484619,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163786454, 468502519163712857, 468502519163790247, 468502519163869774, 468502519163561589]","[0.8057297468185425, 0.8119326233863831, 0.8152352571487427, 0.8104419708251953, 0.8095226287841797]",1,"[-1, -1, -1, -1, -1]"
41,MEDQA,0.013523003086447716,0.0049748350866138935,0.948035717010498,0.025264296680688858,0.008202116005122662,2,0.7278187274932861,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163979410, 468502519163658423, 468502519163683245, 468502519163521303, 468502519163898397]","[0.7760545611381531, 0.7863851189613342, 0.7784239649772644, 0.7750511169433594, 0.7839358448982239]",1,"[-1, -1, -1, -1, -1]"
42,MEDQA,0.07180126756429672,0.04934823885560036,0.7719363570213318,0.06336439400911331,0.04354966804385185,0,0.5056488513946533,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163571505, 468502519163620808, 468502519163282642, 468502519163355631, 468502519163845822]","[0.8159810304641724, 0.7975707054138184, 0.7982306480407715, 0.7873985171318054, 0.8047105073928833]",1,"[-1, -1, -1, -1, -1]"
43,MEDQA,0.15465021133422852,0.039101697504520416,0.4763562083244324,0.17524166405200958,0.15465021133422852,2,1.6514825820922852,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162484671, 468502519163721811, 468502519163735522, 468502519163351866, 468502519163467338]","[0.7506918907165527, 0.7482811808586121, 0.7540680170059204, 0.7567893266677856, 0.7504988312721252]",5,"[468502519163213947, 468502519162754924, 468502519163716723, 468502519163721811, 468502519163882342, 468502519163108122, 468502519163257230, 468502519163158737, 468502519162754924, 468502519163473001, 468502519163090507, 468502519163414470, 468502519163089477, 468502519163872375, 468502519163421896, 468502519163300794, 468502519163257230, 468502519163251796, 468502519163213947, 468502519163467338, 468502519163300794, 468502519163404895, 468502519163297390, 468502519163784537, 468502519163514401]"
44,MEDQA,0.144290953874588,0.127336323261261,0.11237391084432602,0.5036249160766602,0.11237391084432602,1,0.5895671844482422,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163265053, 468502519162417561, 468502519163790247, 468502519163412848, 468502519163611690]","[0.7855486273765564, 0.7703297138214111, 0.8081257343292236, 0.7839804291725159, 0.7813681364059448]",1,"[-1, -1, -1, -1, -1]"
45,MEDQA,0.028051624074578285,0.007092561572790146,0.14245790243148804,0.0026092075277119875,0.8197886347770691,4,0.48024821281433105,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163773159, 468502519163721552, 468502519163782927, 468502519163662788, 468502519163703220]","[0.7566324472427368, 0.7516046166419983, 0.7570236921310425, 0.7544035315513611, 0.7516338229179382]",1,"[-1, -1, -1, -1, -1]"
46,MEDQA,0.028973150998353958,0.6594258546829224,0.18892867863178253,0.06133616343140602,0.06133616343140602,2,0.561643123626709,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163357119, 468502519163714395, 468502519163874299, 468502519163647085, 468502519163728836]","[0.770550549030304, 0.7668400406837463, 0.7737334370613098, 0.7868242263793945, 0.7654675245285034]",1,"[-1, -1, -1, -1, -1]"
47,MEDQA,0.1693885624408722,0.04282813519239426,0.048530638217926025,0.5217534899711609,0.21749921143054962,0,1.1579952239990234,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162412083, 468502519163890815, 468502519163542125, 468502519163061525, 468502519163744099]","[0.8018069267272949, 0.8151060342788696, 0.8025515079498291, 0.7883509397506714, 0.7947156429290771]",3,"[468502519162420268, 468502519162989439, 468502519162699553, 468502519162879118, 468502519162412081, 468502519163298852, 468502519162758391, 468502519163751461, 468502519162326980, 468502519162359821, 468502519162958644, 468502519162436098, 468502519163270465, 468502519162989447, 468502519162989439]"
48,MEDQA,0.06623993813991547,0.8069676756858826,0.05845654383301735,0.05158771574497223,0.016748080030083656,1,0.4250969886779785,False,"['TEXT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468502519162373016, 468502519163983864, 468502519162981057, 468502519162722255, 468502519163020059]","[0.7849112749099731, 0.7903609275817871, 0.7845836877822876, 0.7850211262702942, 0.7840014696121216]",1,"[-1, -1, -1, -1, -1]"
49,MEDQA,0.00029471635934896767,6.576011219294742e-05,5.803309613838792e-05,0.9955130219459534,0.004068434238433838,3,0.4495422840118408,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163126009, 468502519162346294, 468502519163650911, 468502519163477007, 468502519163231246]","[0.7907322645187378, 0.7914608716964722, 0.7971057891845703, 0.7969340682029724, 0.8111722469329834]",1,"[-1, -1, -1, -1, -1]"
50,MEDQA,0.000179485505213961,4.5381038944469765e-05,5.142345617059618e-05,0.00013978344213683158,0.999583899974823,4,0.4381065368652344,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162331758, 468502519163127146, 468502519163815592, 468502519163861000, 468502519163533332]","[0.7651768922805786, 0.7708920836448669, 0.7648811936378479, 0.7678484916687012, 0.7638057470321655]",1,"[-1, -1, -1, -1, -1]"
51,MEDQA,0.29746851325035095,0.05857502296566963,0.07521181553602219,0.23166871070861816,0.33707597851753235,0,1.7454802989959717,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163787733, 468502519162390966, 468502519163866973, 468502519163934562, 468502519163370442]","[0.7895933389663696, 0.8071785569190979, 0.7911714315414429, 0.7935661673545837, 0.791713297367096]",5,"[468502519163344633, 468502519163367110, 468502519162933594, 468502519163231149, 468502519163453190, 468502519163727265, 468502519163570227, 468502519162872443, 468502519162477032, 468502519162702128, 468502519162345071, 468502519162721045, 468502519163607608, 468502519163453187, 468502519163360148, 468502519162721042, 468502519163866725, 468502519163212786, 468502519163344633, 468502519163387928, 468502519163932551, 468502519163978985, 468502519163815627, 468502519162790143, 468502519163269795]"
52,MEDQA,0.01422212179750204,0.004617247264832258,0.2520931661128998,0.6852602362632751,0.043807219713926315,3,0.4231555461883545,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162297968, 468502519163502263, 468502519163508657, 468502519163717242, 468502519163330737]","[0.8140274286270142, 0.8109965920448303, 0.8015270829200745, 0.8254268169403076, 0.808966338634491]",1,"[-1, -1, -1, -1, -1]"
