id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,confident,add_ids
65,anatomy,0.021484375,0.0018768310546875,0.0025634765625,0.97265625,True,D,0.27065062522888184,mmlu_1,"['STAT', 'STAT', 'PBMD', 'TEXT', 'TEXT']","[468043370482783467, 468043370482512157, 468043370483613559, 468043370482473465, 468043370482473463]","[0.7475156784057617, 0.7342386841773987, 0.7722336053848267, 0.7587212920188904, 0.7844638824462891]",1,"[-1, -1, -1, -1, -1]"
70,anatomy,0.038818359375,0.01519775390625,0.50390625,0.443359375,True,C,5.457391977310181,mmlu_1,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468043370482898401, 468043370482976174, 468043370482948955, 468043370483063081, 468043370482371517]","[0.7878596186637878, 0.7461448311805725, 0.7563226819038391, 0.74223393201828, 0.7131041288375854]",2,"[468043370482948955, 468043370482898401, 468043370483063082, 468043370483284621, 468043370483447059, 468043370482898401, 468043370482948955, 468043370483284621, 468043370482976179, 468043370482976163]"
75,anatomy,0.275390625,0.400390625,0.1220703125,0.201171875,True,B,9.842519283294678,mmlu_1,"['TEXT', 'TEXT', 'TEXT', 'STAT', 'TEXT']","[468043370482458339, 468043370482394619, 468043370482394622, 468043370482805750, 468043370482371717]","[0.7510570287704468, 0.7843134999275208, 0.7601794004440308, 0.7644899487495422, 0.7601293325424194]",4,"[468043370482394622, 468043370482394619, 468043370482485274, 468043370482394617, 468043370483022009, 468043370482394622, 468043370482540580, 468043370483007666, 468043370482394623, 468043370482394702, 468043370483326122, 468043370483330854, 468043370483609250, 468043370482832770, 468043370482832757, 468043370483326122, 468043370484077483, 468043370482371242, 468043370483560551, 468043370482371732]"
80,anatomy,0.01312255859375,0.00897216796875,0.9765625,0.00069427490234375,True,C,0.23651862144470215,mmlu_1,"['STAT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468043370482977012, 468043370482394309, 468043370482802574, 468043370483077070, 468043370482475291]","[0.7709895968437195, 0.7740726470947266, 0.7831103801727295, 0.7759251594543457, 0.7601248621940613]",1,"[-1, -1, -1, -1, -1]"
85,anatomy,0.1240234375,0.5546875,0.2041015625,0.1162109375,False,A,9.678550243377686,mmlu_1,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370482774968, 468043370482774972, 468043370483503562, 468043370483216226, 468043370484077905]","[0.7749567627906799, 0.772239625453949, 0.7577722072601318, 0.7824600338935852, 0.7570823431015015]",4,"[468043370482807758, 468043370482795880, 468043370482371604, 468043370482774968, 468043370482371525, 468043370482915642, 468043370482807758, 468043370483216226, 468043370482494036, 468043370482915652, 468043370483039612, 468043370483039607, 468043370482371531, 468043370482807758, 468043370483078606, 468043370482893517, 468043370482371537, 468043370482838533, 468043370482807758, 468043370482949746]"
0,clinical-knowledge,0.19140625,0.24609375,0.24609375,0.31640625,False,B,10.805042505264282,mmlu_1,"['TEXT', 'TEXT', 'TEXT', 'STAT', 'TEXT']","[468043370482372454, 468043370482372604, 468043370482372469, 468043370482545724, 468043370482374514]","[0.7839641571044922, 0.7794922590255737, 0.8065701723098755, 0.7611515522003174, 0.7732874751091003]",4,"[468043370482378057, 468043370482372604, 468043370482911471, 468043370482983168, 468043370482545727, 468043370482378057, 468043370482372604, 468043370482911471, 468043370482545721, 468043370482372479, 468043370482372604, 468043370482378057, 468043370482545727, 468043370482372479, 468043370482983168, 468043370482545727, 468043370482372604, 468043370482378057, 468043370482378055, 468043370482911471]"
5,clinical-knowledge,0.0179443359375,0.9765625,0.0025787353515625,0.00156402587890625,True,B,0.20705509185791016,mmlu_1,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468043370482977973, 468043370482995947, 468043370482881353, 468043370482891544, 468043370482373294]","[0.7447451949119568, 0.7470002174377441, 0.7542711496353149, 0.7732726335525513, 0.7523194551467896]",1,"[-1, -1, -1, -1, -1]"
10,clinical-knowledge,0.1982421875,0.2890625,0.2890625,0.224609375,False,C,7.453364133834839,mmlu_1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483770363, 468043370483388775, 468043370483277099, 468043370484066084, 468043370484057193]","[0.7824385166168213, 0.7603814005851746, 0.7234373092651367, 0.7202531695365906, 0.7324493527412415]",4,"[468043370483770363, 468043370483826586, 468043370484066084, 468043370482420345, 468043370483388775, 468043370483770363, 468043370483826586, 468043370483388775, 468043370484066084, 468043370482420345, 468043370483770363, 468043370483826586, 468043370482420345, 468043370484066084, 468043370483388775, 468043370483770363, 468043370483826586, 468043370483388775, 468043370482420345, 468043370483912952]"
15,clinical-knowledge,0.07861328125,0.10107421875,0.74609375,0.07373046875,True,C,0.2502167224884033,mmlu_1,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468043370482373501, 468043370484058093, 468043370484115803, 468043370484078630, 468043370482858856]","[0.7538684606552124, 0.8316712379455566, 0.819205641746521, 0.8311935663223267, 0.7603507041931152]",1,"[-1, -1, -1, -1, -1]"
20,clinical-knowledge,0.01239013671875,0.000957489013671875,0.000701904296875,0.984375,True,D,0.22955608367919922,mmlu_1,"['STAT', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[468043370482811701, 468043370482462637, 468043370482811704, 468043370483145349, 468043370483149137]","[0.7797542214393616, 0.7930589318275452, 0.8056691884994507, 0.7868627905845642, 0.7534294724464417]",1,"[-1, -1, -1, -1, -1]"
25,clinical-knowledge,0.41015625,0.2490234375,0.3203125,0.0203857421875,True,A,4.054014205932617,mmlu_1,"['PBMD', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468043370483311097, 468043370482861118, 468043370482861116, 468043370482459800, 468043370482429649]","[0.7566775679588318, 0.7374688386917114, 0.7315607666969299, 0.7248855829238892, 0.7420875430107117]",2,"[468043370484107272, 468043370482429649, 468043370483393368, 468043370482429642, 468043370483262016, 468043370483286636, 468043370483539173, 468043370482443644, 468043370482422072, 468043370483603766]"
30,clinical-knowledge,0.08349609375,0.0145263671875,0.8984375,0.004150390625,True,C,0.20255541801452637,mmlu_1,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[468043370482946968, 468043370483056594, 468043370482421853, 468043370482944750, 468043370482946976]","[0.8608968257904053, 0.8816453218460083, 0.7736913561820984, 0.8252332806587219, 0.8305636644363403]",1,"[-1, -1, -1, -1, -1]"
35,clinical-knowledge,0.6875,0.134765625,0.173828125,0.00433349609375,True,A,0.24262380599975586,mmlu_1,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370482939534, 468043370483957341, 468043370482910387, 468043370483839371, 468043370483768050]","[0.7948751449584961, 0.7978414297103882, 0.7808611392974854, 0.7752987742424011, 0.7875388860702515]",1,"[-1, -1, -1, -1, -1]"
40,clinical-knowledge,0.99609375,0.0027923583984375,0.00180816650390625,0.000377655029296875,True,A,0.24654006958007812,mmlu_1,"['STAT', 'PBMD', 'STAT', 'TEXT', 'PBMD']","[468043370482939660, 468043370484007122, 468043370482935060, 468043370482462637, 468043370483324080]","[0.7418373227119446, 0.7340261936187744, 0.7520729303359985, 0.7365579605102539, 0.7509843111038208]",1,"[-1, -1, -1, -1, -1]"
45,clinical-knowledge,0.037353515625,0.90625,0.054443359375,0.003265380859375,False,A,0.2470235824584961,mmlu_1,"['TEXT', 'STAT', 'TEXT', 'PBMD', 'STAT']","[468043370482434018, 468043370482816561, 468043370482438059, 468043370483392287, 468043370482539664]","[0.766845703125, 0.7488150596618652, 0.7439407110214233, 0.7881245017051697, 0.7356632351875305]",1,"[-1, -1, -1, -1, -1]"
50,clinical-knowledge,0.013916015625,0.97265625,0.0027313232421875,0.009521484375,True,B,0.24983668327331543,mmlu_1,"['TEXT', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468043370482484220, 468043370483479336, 468043370484035730, 468043370482818468, 468043370482982430]","[0.6708320379257202, 0.6938903331756592, 0.6665903925895691, 0.6655706167221069, 0.6536626815795898]",1,"[-1, -1, -1, -1, -1]"
55,clinical-knowledge,0.263671875,0.43359375,0.296875,0.006195068359375,True,B,6.701327562332153,mmlu_1,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370483057102, 468043370483311088, 468043370482846702, 468043370483699277, 468043370483449404]","[0.7344343066215515, 0.7725031971931458, 0.7371193170547485, 0.7471478581428528, 0.7405670881271362]",3,"[468043370482885231, 468043370483311088, 468043370483989023, 468043370482889388, 468043370484106039, 468043370483389786, 468043370482889388, 468043370483311088, 468043370482846702, 468043370484095592, 468043370483346785, 468043370482889768, 468043370482846702, 468043370483699277, 468043370483521622]"
60,clinical-knowledge,0.01019287109375,0.013916015625,0.97265625,0.0018768310546875,True,C,0.23669815063476562,mmlu_1,"['STAT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468043370482786167, 468043370482478136, 468043370482478142, 468043370482478141, 468043370482478042]","[0.7304577231407166, 0.6780311465263367, 0.7120506763458252, 0.6894800662994385, 0.6711656451225281]",1,"[-1, -1, -1, -1, -1]"
65,clinical-knowledge,0.6953125,0.12109375,0.12890625,0.0537109375,True,A,10.282784938812256,mmlu_1,"['STAT', 'STAT', 'PBMD', 'TEXT', 'STAT']","[468043370482832189, 468043370482977026, 468043370483885060, 468043370482489336, 468043370482514089]","[0.7830314636230469, 0.8023322820663452, 0.6979929208755493, 0.7440734505653381, 0.7895466089248657]",4,"[468043370482832189, 468043370484088424, 468043370482491158, 468043370482977026, 468043370482832190, 468043370482832189, 468043370482977026, 468043370482496303, 468043370482514089, 468043370482514099, 468043370484069807, 468043370482489240, 468043370482885043, 468043370482489335, 468043370483034537, 468043370482885043, 468043370483915936, 468043370482496303, 468043370482540331, 468043370482514089]"
70,clinical-knowledge,0.03271484375,0.11376953125,0.83984375,0.01202392578125,True,C,0.3455638885498047,mmlu_1,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468043370483799359, 468043370482473918, 468043370483483941, 468043370482473902, 468043370483802731]","[0.7737447023391724, 0.7207596898078918, 0.759663462638855, 0.7511801719665527, 0.7637910842895508]",1,"[-1, -1, -1, -1, -1]"
75,clinical-knowledge,0.007110595703125,0.00018978118896484375,0.000705718994140625,0.9921875,True,D,0.3476603031158447,mmlu_1,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468043370482372617, 468043370484093940, 468043370482373172, 468043370483540787, 468043370483402401]","[0.8013455271720886, 0.772472620010376, 0.7862203121185303, 0.7624372243881226, 0.7624350786209106]",1,"[-1, -1, -1, -1, -1]"
80,clinical-knowledge,0.10498046875,0.640625,0.1259765625,0.1259765625,True,B,0.27797603607177734,mmlu_1,"['PBMD', 'PBMD', 'TEXT', 'TEXT', 'STAT']","[468043370483108387, 468043370483689058, 468043370482470097, 468043370482470296, 468043370482842072]","[0.7561467289924622, 0.7196735143661499, 0.7203351855278015, 0.712826669216156, 0.7477602362632751]",1,"[-1, -1, -1, -1, -1]"
85,clinical-knowledge,0.98828125,0.0048828125,0.004302978515625,0.00084686279296875,True,A,0.24802708625793457,mmlu_1,"['TEXT', 'STAT', 'TEXT', 'PBMD', 'STAT']","[468043370482375845, 468043370483070989, 468043370482373783, 468043370483118073, 468043370483027838]","[0.7705491185188293, 0.7568901777267456, 0.8389538526535034, 0.7745596170425415, 0.7542521953582764]",1,"[-1, -1, -1, -1, -1]"
0,college-biology,0.027587890625,0.9140625,0.0101318359375,0.04833984375,True,B,0.29725003242492676,mmlu_1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483869741, 468043370483427755, 468043370483774145, 468043370483128260, 468043370483332223]","[0.8105541467666626, 0.8042223453521729, 0.7960844039916992, 0.805495023727417, 0.8032895922660828]",1,"[-1, -1, -1, -1, -1]"
5,college-biology,0.142578125,0.03173828125,0.8203125,0.007537841796875,False,D,3.9457032680511475,mmlu_1,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'STAT']","[468043370482372439, 468043370482372412, 468043370482374076, 468043370482372413, 468043370482807196]","[0.7988748550415039, 0.809868335723877, 0.8285866975784302, 0.8306849002838135, 0.8765986561775208]",2,"[468043370482372412, 468043370482807196, 468043370482497348, 468043370483481346, 468043370483684830, 468043370482807196, 468043370482497348, 468043370482807197, 468043370482372413, 468043370483374602]"
10,college-biology,0.462890625,0.1328125,0.359375,0.045654296875,False,C,9.795440912246704,mmlu_1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483473925, 468043370483971769, 468043370483557058, 468043370483860162, 468043370484003816]","[0.8452681303024292, 0.8303430676460266, 0.8138675689697266, 0.8147079944610596, 0.822930097579956]",4,"[468043370483772481, 468043370483971769, 468043370484112084, 468043370484105009, 468043370484097385, 468043370483971769, 468043370483473925, 468043370483950153, 468043370483860162, 468043370483451746, 468043370483971769, 468043370483772481, 468043370484097385, 468043370483808165, 468043370483860162, 468043370484097385, 468043370483909254, 468043370483973923, 468043370483983365, 468043370483557058]"
15,college-biology,0.06640625,0.003509521484375,0.9140625,0.0147705078125,True,C,0.2511296272277832,mmlu_1,"['TEXT', 'STAT', 'STAT', 'TEXT', 'STAT']","[468043370482395333, 468043370482805097, 468043370482495439, 468043370482476740, 468043370482805013]","[0.771164059638977, 0.7855932116508484, 0.7514011859893799, 0.7476541996002197, 0.7551463842391968]",1,"[-1, -1, -1, -1, -1]"
20,college-biology,0.11572265625,0.130859375,0.203125,0.55078125,True,D,8.88500452041626,mmlu_1,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'STAT']","[468043370484104258, 468043370482425725, 468043370483528717, 468043370483608599, 468043370483045879]","[0.7072178721427917, 0.6357641220092773, 0.7085878849029541, 0.7329235672950745, 0.6272979378700256]",4,"[468043370484089814, 468043370483497169, 468043370484045492, 468043370483506546, 468043370483287619, 468043370484122696, 468043370482553405, 468043370484104258, 468043370483517977, 468043370482553406, 468043370483517977, 468043370484122696, 468043370484104258, 468043370483526364, 468043370482384144, 468043370483332510, 468043370482446381, 468043370482507451, 468043370484027888, 468043370482521978]"
25,college-biology,0.9921875,0.005889892578125,0.001800537109375,0.000293731689453125,True,A,0.27091407775878906,mmlu_1,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370483516100, 468043370483406114, 468043370482961049, 468043370483273865, 468043370483639975]","[0.768589437007904, 0.7524528503417969, 0.694782018661499, 0.7502887845039368, 0.7446742653846741]",1,"[-1, -1, -1, -1, -1]"
30,college-biology,0.029052734375,0.003692626953125,0.9609375,0.0064697265625,True,C,0.27280592918395996,mmlu_1,"['PBMD', 'TEXT', 'STAT', 'STAT', 'STAT']","[468043370484123284, 468043370482475134, 468043370483002862, 468043370483058988, 468043370482835710]","[0.7691586017608643, 0.7583266496658325, 0.7763320803642273, 0.7849364280700684, 0.7829930186271667]",1,"[-1, -1, -1, -1, -1]"
35,college-biology,0.048095703125,0.0213623046875,0.024169921875,0.90625,True,D,0.34581756591796875,mmlu_1,"['STAT', 'TEXT', 'TEXT', 'PBMD', 'PBMD']","[468043370482848694, 468043370482374314, 468043370482374320, 468043370483269685, 468043370483768793]","[0.6968911290168762, 0.6936004757881165, 0.6781069040298462, 0.7322239875793457, 0.7097822427749634]",1,"[-1, -1, -1, -1, -1]"
40,college-biology,0.1767578125,0.01202392578125,0.7890625,0.0211181640625,True,C,5.825137376785278,mmlu_1,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468043370482378108, 468043370483348150, 468043370482379612, 468043370483202355, 468043370483606012]","[0.7009102702140808, 0.6775357723236084, 0.68634033203125, 0.6809810400009155, 0.6877138614654541]",2,"[468043370483348150, 468043370483516346, 468043370483419096, 468043370483202355, 468043370482379612, 468043370483419513, 468043370483844972, 468043370482374457, 468043370482378107, 468043370482955463]"
45,college-biology,0.86328125,0.1328125,0.00147247314453125,0.00274658203125,True,A,4.669750213623047,mmlu_1,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'TEXT']","[468043370482377081, 468043370482377085, 468043370483532093, 468043370483163027, 468043370482377119]","[0.7944080829620361, 0.8291082382202148, 0.7549126148223877, 0.7737538814544678, 0.7517266273498535]",2,"[468043370483099571, 468043370483243600, 468043370483325218, 468043370483157797, 468043370483199035, 468043370483922566, 468043370482377085, 468043370483441944, 468043370483333950, 468043370483209815]"
50,college-biology,0.0281982421875,0.0234375,0.01416015625,0.93359375,True,D,0.3472115993499756,mmlu_1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483425970, 468043370483699953, 468043370483427755, 468043370483564932, 468043370483136374]","[0.734363853931427, 0.7339731454849243, 0.7413005828857422, 0.7318123579025269, 0.7310293912887573]",1,"[-1, -1, -1, -1, -1]"
55,college-biology,0.2578125,0.29296875,0.375,0.07373046875,False,A,10.324580669403076,mmlu_1,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468043370482377480, 468043370482377481, 468043370482377447, 468043370482378098, 468043370482378102]","[0.713687002658844, 0.7169159054756165, 0.7303093671798706, 0.7093730568885803, 0.7294480800628662]",4,"[468043370483417981, 468043370483591577, 468043370483516491, 468043370482378102, 468043370482378101, 468043370482378102, 468043370482378098, 468043370482377447, 468043370482377952, 468043370483518949, 468043370482378101, 468043370483591577, 468043370482381069, 468043370483516491, 468043370482378098, 468043370482378102, 468043370482378098, 468043370482377447, 468043370483591577, 468043370482378096]"
60,college-biology,0.173828125,0.185546875,0.1357421875,0.50390625,True,D,9.516583919525146,mmlu_1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468043370483940914, 468043370483802386, 468043370483816622, 468043370483846340, 468043370482375115]","[0.7506216168403625, 0.7539389729499817, 0.7450083494186401, 0.7819688320159912, 0.723599374294281]",4,"[468043370483327228, 468043370483327225, 468043370482558756, 468043370483802386, 468043370482456614, 468043370483327228, 468043370482380201, 468043370483327225, 468043370483285880, 468043370483802386, 468043370483327228, 468043370484015260, 468043370483878862, 468043370483802386, 468043370483285880, 468043370483668536, 468043370483088526, 468043370483184727, 468043370482375504, 468043370482405534]"
65,college-biology,0.251953125,0.0439453125,0.60546875,0.0986328125,True,C,4.772400140762329,mmlu_1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483653887, 468043370483429652, 468043370484099350, 468043370484117521, 468043370483653880]","[0.7313101887702942, 0.7334178686141968, 0.726615309715271, 0.7663614749908447, 0.7383919954299927]",2,"[468043370484099350, 468043370484117521, 468043370484020086, 468043370483653880, 468043370483948221, 468043370483653887, 468043370483429652, 468043370483547218, 468043370484117521, 468043370484056043]"
70,college-biology,0.0185546875,0.01202392578125,0.953125,0.01544189453125,True,C,0.19451904296875,mmlu_1,"['PBMD', 'STAT', 'PBMD', 'TEXT', 'PBMD']","[468043370484028541, 468043370482555380, 468043370483480731, 468043370482380644, 468043370483590132]","[0.7569413185119629, 0.7053767442703247, 0.7385950684547424, 0.7442603707313538, 0.7484559416770935]",1,"[-1, -1, -1, -1, -1]"
75,college-biology,0.99609375,0.0027923583984375,0.00159454345703125,0.00031280517578125,True,A,0.3437767028808594,mmlu_1,"['TEXT', 'STAT', 'TEXT', 'PBMD', 'STAT']","[468043370482455830, 468043370482812437, 468043370482425663, 468043370483893683, 468043370482812441]","[0.779658317565918, 0.7799282670021057, 0.7856564521789551, 0.7955666184425354, 0.7795432806015015]",1,"[-1, -1, -1, -1, -1]"
80,college-biology,0.1630859375,0.416015625,0.22265625,0.197265625,True,B,8.180262327194214,mmlu_1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468043370483395321, 468043370483485569, 468043370483623064, 468043370483602352, 468043370482374889]","[0.730497419834137, 0.7366113066673279, 0.7490462064743042, 0.7305334806442261, 0.6679656505584717]",4,"[468043370483539554, 468043370482375258, 468043370483629294, 468043370483539247, 468043370483774144, 468043370482848572, 468043370483468423, 468043370483539554, 468043370483870544, 468043370483419097, 468043370483623064, 468043370482867038, 468043370483485569, 468043370484074236, 468043370483930168, 468043370483058971, 468043370483497733, 468043370482964899, 468043370482499694, 468043370482995619]"
85,college-biology,0.0546875,0.0213623046875,0.91015625,0.01470947265625,True,C,0.28131866455078125,mmlu_1,"['PBMD', 'TEXT', 'STAT', 'PBMD', 'PBMD']","[468043370484078984, 468043370482378090, 468043370482866100, 468043370483243973, 468043370484080793]","[0.7504913806915283, 0.7576905488967896, 0.7143251895904541, 0.7471321821212769, 0.7463996410369873]",1,"[-1, -1, -1, -1, -1]"
0,college-chemistry,0.236328125,0.34375,0.267578125,0.15234375,True,B,15.017919301986694,mmlu_1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483179495, 468043370483195598, 468043370483670246, 468043370483202933, 468043370483925342]","[0.7409617304801941, 0.7300217151641846, 0.7400076389312744, 0.7287905216217041, 0.7357938289642334]",4,"[468043370483657031, 468043370483179504, 468043370483657019, 468043370483124207, 468043370483195656, 468043370483155987, 468043370483179504, 468043370483195656, 468043370483179495, 468043370483669287, 468043370483197760, 468043370483657019, 468043370483124207, 468043370483179504, 468043370483195656, 468043370484082048, 468043370483657019, 468043370483179504, 468043370483657031, 468043370483124207]"
5,college-chemistry,0.1435546875,0.162109375,0.126953125,0.56640625,True,D,8.942548274993896,mmlu_1,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468043370483082748, 468043370482374622, 468043370483891459, 468043370483741521, 468043370484049261]","[0.6790801882743835, 0.661150336265564, 0.6781203150749207, 0.7182211875915527, 0.6752156019210815]",4,"[468043370483595182, 468043370482471663, 468043370482854130, 468043370483076641, 468043370483821819, 468043370483804195, 468043370483830164, 468043370483804198, 468043370483804191, 468043370482443280, 468043370483509334, 468043370484057164, 468043370483595182, 468043370483299282, 468043370482983220, 468043370482926235, 468043370482926227, 468043370482926229, 468043370482926233, 468043370482508764]"
10,college-chemistry,0.00909423828125,0.00115966796875,0.98828125,0.00179290771484375,True,C,0.2335038185119629,mmlu_1,"['PBMD', 'STAT', 'PBMD', 'STAT', 'STAT']","[468043370483084313, 468043370482996461, 468043370483570600, 468043370483019771, 468043370482996460]","[0.7668161988258362, 0.7389537692070007, 0.7418409585952759, 0.7946059703826904, 0.7864420413970947]",1,"[-1, -1, -1, -1, -1]"
