id,subject,probA,probB,probC,probD,result,answer,time,split,sources,ids,similarity,source,confident,add_ids,top1,top2,margin
7cacd6ea-ee7d-481d-bc66-467c47dc315c,Microbiology,0.064453125,0.1748046875,0.69140625,0.068359375,False,B,8.916147232055664,1,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468043370482800151, 468043370483084742, 468043370483279717, 468043370483863628, 468043370482794797]","[0.7821434736251831, 0.772721529006958, 0.7687695622444153, 0.7645930647850037, 0.7603642344474792]",MEDMCQA,4,"[468043370484005734, 468043370483084742, 468043370482794797, 468043370483863628, 468043370484094594, 468043370483074108, 468043370483183951, 468043370482502932, 468043370483870858, 468043370483074109, 468043370483279717, 468043370483739562, 468043370484114260, 468043370483524773, 468043370484019680, 468043370483279717, 468043370482934897, 468043370482508212, 468043370482794794, 468043370482553172]",,,
47d11c3e-1090-4157-be00-405e9a23961e,Microbiology,0.259765625,0.62109375,0.0166015625,0.1015625,False,A,9.770194053649902,1,"['STAT', 'STAT', 'TEXT', 'STAT', 'STAT']","[468043370482558946, 468043370483069294, 468043370482417593, 468043370482922571, 468043370482558962]","[0.8257462382316589, 0.7996289134025574, 0.787495493888855, 0.7861821055412292, 0.7844384908676147]",MEDMCQA,4,"[468043370482558946, 468043370483069294, 468043370482417593, 468043370482410847, 468043370484056476, 468043370483012977, 468043370482421026, 468043370482558960, 468043370483069294, 468043370482558946, 468043370483906742, 468043370483452818, 468043370483469941, 468043370482558935, 468043370482558968, 468043370482558936, 468043370483150983, 468043370483656225, 468043370483294647, 468043370482976713]",,,
bf1695d4-b341-49a2-9144-aa52d346c645,Microbiology,0.703125,0.115234375,0.0791015625,0.1015625,False,B,8.284416437149048,1,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468043370482399221, 468043370483751113, 468043370482399192, 468043370483689106, 468043370484096681]","[0.8160232901573181, 0.8051480054855347, 0.8036613464355469, 0.8011525273323059, 0.800056517124176]",MEDMCQA,4,"[468043370484127278, 468043370483691634, 468043370483689106, 468043370483691314, 468043370482399321, 468043370482415841, 468043370483949212, 468043370483945841, 468043370483941575, 468043370483760275, 468043370483705079, 468043370483938578, 468043370484062552, 468043370482399221, 468043370484127278, 468043370484088350, 468043370483945121, 468043370482399197, 468043370482399195, 468043370482399198]",,,
ca49d5c3-9678-4b4f-b10d-4021802c636d,Microbiology,0.98828125,0.01031494140625,0.0019073486328125,0.0001888275146484,True,A,0.0674579143524169,1,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468043370483123135, 468043370482399455, 468043370483401124, 468043370483960782, 468043370483625016]","[0.7973015308380127, 0.790411651134491, 0.7902093529701233, 0.7860889434814453, 0.7851496934890747]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.98828125,0.01031494140625,0.97796630859375
84edf98d-5d16-4377-95fc-2bb67058e7d4,Microbiology,0.01220703125,0.01220703125,0.97265625,0.00396728515625,True,C,0.067728042602539,1,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468043370483547233, 468043370483305699, 468043370483575863, 468043370482399500, 468043370483323574]","[0.7664142847061157, 0.7635598182678223, 0.7594131827354431, 0.7549352645874023, 0.7535682320594788]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.97265625,0.01220703125,0.96044921875
a18a805c-102a-4493-9a14-9fef1f17862f,Microbiology,0.061767578125,0.75390625,0.115234375,0.06982421875,True,B,0.0656509399414062,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468043370483725400, 468043370484059251, 468043370483391833, 468043370483467434, 468043370482812027]","[0.8143594861030579, 0.8137354850769043, 0.8093928098678589, 0.8038231134414673, 0.8033795952796936]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.75390625,0.115234375,0.638671875
87d25aef-12d5-478d-b126-e98a1a76e9f0,Microbiology,0.001800537109375,0.9921875,0.001800537109375,0.004058837890625,True,B,0.0847415924072265,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468043370483323275, 468043370483949727, 468043370483548172, 468043370483647650, 468043370482854400]","[0.7627719044685364, 0.7526456117630005, 0.7525948882102966, 0.7506041526794434, 0.7496500015258789]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.9921875,0.004058837890625,0.988128662109375
bd2d1f59-a803-4311-b0b5-65dff935f85c,Microbiology,0.05126953125,0.6640625,0.00836181640625,0.27734375,True,B,9.696640968322754,1,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468043370484093898, 468043370483025911, 468043370483552424, 468043370483087487, 468043370483426552]","[0.7752130627632141, 0.7599640488624573, 0.7563878893852234, 0.7544719576835632, 0.7517201900482178]",MEDMCQA,4,"[468043370484093898, 468043370483426552, 468043370483552424, 468043370483259526, 468043370483429345, 468043370483259526, 468043370483402992, 468043370483552424, 468043370483552452, 468043370484017393, 468043370483426552, 468043370482495900, 468043370484093898, 468043370484056900, 468043370483329367, 468043370484056900, 468043370483025911, 468043370483329367, 468043370483429345, 468043370483552424]",,,
4cbe210a-0779-4ba7-b599-e9b89fa5a0b1,Microbiology,0.00665283203125,0.984375,0.0029449462890625,0.004852294921875,True,B,0.1052479743957519,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483555163, 468043370483427550, 468043370483238391, 468043370483256074, 468043370483232252]","[0.804857611656189, 0.798373818397522, 0.7949414253234863, 0.7927838563919067, 0.7916472554206848]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.984375,0.00665283203125,0.97772216796875
0d8286b5-43b3-4ea2-9af4-d39822a11972,Microbiology,0.1357421875,0.064453125,0.017333984375,0.78125,False,B,0.0673773288726806,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483285542, 468043370483127138, 468043370483777859, 468043370483255695, 468043370484004393]","[0.7855914235115051, 0.7775001525878906, 0.7554876804351807, 0.7549422979354858, 0.7502262592315674]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.78125,0.1357421875,0.6455078125
5515fbdd-b28a-4493-914c-b8cefe901334,Social & Preventive Medicine,0.06787109375,0.0498046875,0.1962890625,0.6875,False,B,9.974616527557371,1,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'TEXT']","[468043370483219652, 468043370483590276, 468043370482445836, 468043370483496808, 468043370482452096]","[0.7644440531730652, 0.7633072137832642, 0.7577048540115356, 0.7549529671669006, 0.7543526887893677]",MEDMCQA,4,"[468043370482445839, 468043370483219652, 468043370483850083, 468043370482445838, 468043370483771848, 468043370483904577, 468043370484091381, 468043370483823865, 468043370483913901, 468043370484046570, 468043370483280746, 468043370483590276, 468043370483272170, 468043370483850083, 468043370482450232, 468043370483068584, 468043370482445847, 468043370483590276, 468043370482462019, 468043370482445849]",,,
9ed9358f-cdc1-48d6-8147-45ab98516fb0,Social & Preventive Medicine,0.0712890625,0.87109375,0.046142578125,0.01165771484375,True,B,0.0665168762207031,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483599701, 468043370483634351, 468043370483346052, 468043370483371638, 468043370484023018]","[0.7718113660812378, 0.7525817155838013, 0.7459460496902466, 0.7272687554359436, 0.7234461307525635]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.87109375,0.0712890625,0.7998046875
5266b717-91e2-4c9f-94aa-2be119379a81,Social & Preventive Medicine,0.146484375,0.291015625,0.375,0.1884765625,False,D,7.919090509414673,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483768010, 468043370483514617, 468043370484090210, 468043370483564533, 468043370483432452]","[0.7536910772323608, 0.7481189966201782, 0.7432754039764404, 0.7421499490737915, 0.7413937449455261]",MEDMCQA,4,"[468043370482915249, 468043370484090210, 468043370482526538, 468043370482839748, 468043370483768010, 468043370484090210, 468043370482839748, 468043370482526538, 468043370482915249, 468043370483686299, 468043370484090210, 468043370482915249, 468043370482984146, 468043370482839748, 468043370482526538, 468043370484090210, 468043370482526538, 468043370482915249, 468043370483799043, 468043370483255210]",,,
5dd40005-ebc1-4136-9b9b-70705d09e384,Social & Preventive Medicine,0.07177734375,0.2080078125,0.640625,0.0810546875,False,B,8.695138692855835,1,"['STAT', 'TEXT', 'TEXT', 'PBMD', 'TEXT']","[468043370482794742, 468043370482416353, 468043370482462968, 468043370483447389, 468043370482462958]","[0.7964492440223694, 0.7907472252845764, 0.7853010296821594, 0.7816643714904785, 0.7799954414367676]",MEDMCQA,4,"[468043370482416353, 468043370482794742, 468043370482952434, 468043370482454663, 468043370482978798, 468043370482416336, 468043370482416353, 468043370482794742, 468043370482416330, 468043370482978813, 468043370482794742, 468043370482416336, 468043370482416341, 468043370482978798, 468043370482416353, 468043370482794742, 468043370482416353, 468043370482416336, 468043370482416341, 468043370482978813]",,,
85377a0a-3388-46b2-b2ba-43b90a2b7955,Social & Preventive Medicine,0.11572265625,0.1396484375,0.7109375,0.035400390625,True,C,8.549853563308716,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483353064, 468043370483953703, 468043370483442888, 468043370483729587, 468043370483427347]","[0.7622114419937134, 0.7415800094604492, 0.7408977150917053, 0.7392194867134094, 0.738840639591217]",MEDMCQA,4,"[468043370483873810, 468043370482410641, 468043370483353064, 468043370483881918, 468043370483850691, 468043370483074097, 468043370483422370, 468043370483074083, 468043370483442891, 468043370483445934, 468043370483410764, 468043370483807907, 468043370483773817, 468043370483402669, 468043370483299694, 468043370483442888, 468043370482954230, 468043370483127316, 468043370483422370, 468043370483074097]",,,
2166e021-8b96-47ad-9e4d-fa55a623938b,Social & Preventive Medicine,0.59375,0.1328125,0.05517578125,0.21875,True,A,8.877298593521118,1,"['PBMD', 'STAT', 'STAT', 'PBMD', 'STAT']","[468043370483366333, 468043370482852692, 468043370482966192, 468043370483266861, 468043370482949653]","[0.7900413870811462, 0.7894552946090698, 0.7786113023757935, 0.7718929052352905, 0.7703779935836792]",MEDMCQA,4,"[468043370483527090, 468043370483543247, 468043370484039355, 468043370483869850, 468043370483258963, 468043370483645068, 468043370483713909, 468043370483983524, 468043370483964822, 468043370483719694, 468043370484017083, 468043370483743492, 468043370483678579, 468043370484113485, 468043370483548378, 468043370483391036, 468043370482414141, 468043370483210584, 468043370484017083, 468043370483570020]",,,
3149d45d-d152-4d8a-a992-430c0d1bed57,Social & Preventive Medicine,0.099609375,0.044189453125,0.734375,0.1201171875,False,A,0.0603461265563964,1,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'TEXT']","[468043370483434561, 468043370483241366, 468043370482383768, 468043370483419798, 468043370482465191]","[0.7537738084793091, 0.7528437376022339, 0.7495681047439575, 0.7474600672721863, 0.7465570569038391]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.734375,0.1201171875,0.6142578125
2a74f19e-1c3b-4318-ba5b-0812f80d895e,Social & Preventive Medicine,0.01031494140625,0.0009574890136718,0.0027618408203125,0.984375,True,D,0.0701713562011718,1,"['PBMD', 'PBMD', 'TEXT', 'TEXT', 'TEXT']","[468043370483259470, 468043370484028936, 468043370482383768, 468043370482401019, 468043370482494949]","[0.7850451469421387, 0.7706426382064819, 0.7678535580635071, 0.7663682699203491, 0.7618836164474487]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.984375,0.01031494140625,0.97406005859375
eea47061-62d2-40bd-a772-8b8d8dfb431d,Social & Preventive Medicine,0.31640625,0.24609375,0.296875,0.140625,False,B,7.151952505111694,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483126233, 468043370483546975, 468043370483598024, 468043370483866691, 468043370483674265]","[0.7839486598968506, 0.7738906741142273, 0.7657104730606079, 0.7624902129173279, 0.7556991577148438]",MEDMCQA,4,"[468043370483343081, 468043370483450339, 468043370484111524, 468043370484097986, 468043370483889710, 468043370483825915, 468043370483131705, 468043370483804289, 468043370483799927, 468043370483820462, 468043370484068907, 468043370483306022, 468043370484111524, 468043370483212823, 468043370483408111, 468043370484097986, 468043370483399912, 468043370483450339, 468043370484068907, 468043370484016619]",,,
b3c00c97-b6ca-4475-95e2-42343c8959cc,Social & Preventive Medicine,0.1552734375,0.1005859375,0.0888671875,0.65625,False,A,8.445333242416382,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483353064, 468043370483850691, 468043370483631378, 468043370483801492, 468043370483538510]","[0.7818106412887573, 0.7754255533218384, 0.7400320768356323, 0.7364998459815979, 0.7357686758041382]",MEDMCQA,4,"[468043370483410764, 468043370483724934, 468043370483143819, 468043370483773817, 468043370483911885, 468043370483873810, 468043370483353064, 468043370483850691, 468043370482410641, 468043370483881918, 468043370483074081, 468043370482511211, 468043370483422370, 468043370483850691, 468043370483074083, 468043370483850691, 468043370483353064, 468043370483074081, 468043370482511211, 468043370482896207]",,,
4b376e03-6fe0-40fd-b3be-aea6048bf7fa,Social & Preventive Medicine,0.6015625,0.162109375,0.15234375,0.08154296875,True,A,7.076369047164917,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483887862, 468043370483590128, 468043370483111462, 468043370483435603, 468043370483708869]","[0.7244842648506165, 0.7212592959403992, 0.7183950543403625, 0.7160743474960327, 0.7140417695045471]",MEDMCQA,4,"[468043370483426311, 468043370483564188, 468043370483070912, 468043370483117041, 468043370483849541, 468043370483426311, 468043370482537131, 468043370483564188, 468043370482507003, 468043370482537149, 468043370483426311, 468043370483849541, 468043370483564188, 468043370483070912, 468043370482537149, 468043370483426311, 468043370483564188, 468043370483849541, 468043370483070912, 468043370484060415]",,,
82a21b84-e5d6-46d5-98bc-46fc75641f7b,Social & Preventive Medicine,0.04248046875,0.35546875,0.5859375,0.0166015625,True,C,10.927052736282349,1,"['STAT', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468043370482822008, 468043370482957420, 468043370482414137, 468043370483294672, 468043370484052491]","[0.823830246925354, 0.7969891428947449, 0.7877941727638245, 0.7852386236190796, 0.7851719856262207]",MEDMCQA,4,"[468043370482957420, 468043370482822008, 468043370482920750, 468043370482414137, 468043370483073137, 468043370483018909, 468043370484052491, 468043370483440651, 468043370482822008, 468043370482512129, 468043370482852645, 468043370482920750, 468043370483721211, 468043370482822008, 468043370484126903, 468043370482958708, 468043370483743492, 468043370483275414, 468043370482852681, 468043370482822008]",,,
ba54a2e5-0beb-4a2b-a1ec-f34e58a5e679,Social & Preventive Medicine,0.1513671875,0.0810546875,0.091796875,0.67578125,False,B,0.0604000091552734,1,"['STAT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468043370482560991, 468043370483136170, 468043370483071967, 468043370482560990, 468043370484065962]","[0.7438181042671204, 0.739834725856781, 0.7390219569206238, 0.7352941632270813, 0.7350594401359558]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.67578125,0.1513671875,0.5244140625
7c6fe266-845b-4f4b-8ddb-ca5d016e0396,Social & Preventive Medicine,0.09375,0.271484375,0.1279296875,0.5078125,True,D,10.046734809875488,1,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370483636581, 468043370483827111, 468043370482911452, 468043370483877861, 468043370483226078]","[0.7747535705566406, 0.7721604704856873, 0.7658296823501587, 0.7283284664154053, 0.7244317531585693]",MEDMCQA,4,"[468043370483636581, 468043370482911452, 468043370483827111, 468043370483706006, 468043370483546366, 468043370483636581, 468043370482911452, 468043370483827111, 468043370483706006, 468043370483661152, 468043370483636581, 468043370482911452, 468043370483827111, 468043370483706006, 468043370483546366, 468043370483636581, 468043370482911452, 468043370483827111, 468043370483661152, 468043370483706006]",,,
257b6434-4c38-4b6a-8207-23c436906b0c,Social & Preventive Medicine,0.90234375,0.0308837890625,0.0186767578125,0.0478515625,True,A,0.0848152637481689,1,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'STAT']","[468043370483774066, 468043370483323704, 468043370483693626, 468043370482383776, 468043370483014310]","[0.7917781472206116, 0.7811595797538757, 0.7702426314353943, 0.7675215005874634, 0.7636327147483826]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.90234375,0.0478515625,0.8544921875
bcc3680a-8167-4c75-ba0c-b7c94cb440b6,Social & Preventive Medicine,0.185546875,0.50390625,0.041259765625,0.26953125,True,B,7.962217092514038,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483464725, 468043370484028936, 468043370483521105, 468043370483866687, 468043370483231303]","[0.7509268522262573, 0.7471385598182678, 0.7464181184768677, 0.7438722252845764, 0.7423065304756165]",MEDMCQA,4,"[468043370484028936, 468043370483867509, 468043370482401019, 468043370482382353, 468043370483843881, 468043370482383791, 468043370483231303, 468043370484028936, 468043370482401019, 468043370482433509, 468043370483464725, 468043370483231303, 468043370482383791, 468043370482383792, 468043370482382348, 468043370482494955, 468043370483013572, 468043370482792372, 468043370483867509, 468043370482792371]",,,
c06d48a3-baba-4dfd-8144-39234497be00,Social & Preventive Medicine,0.0291748046875,0.96484375,0.0028839111328125,0.00128173828125,True,B,0.0624880790710449,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483236704, 468043370483501290, 468043370483578617, 468043370483556234, 468043370484047848]","[0.7460556030273438, 0.7439795136451721, 0.7382560968399048, 0.737472653388977, 0.7359358668327332]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.96484375,0.0291748046875,0.9356689453125
fab688a9-c8b9-49de-9fd1-596e226477e6,Social & Preventive Medicine,0.04931640625,0.439453125,0.498046875,0.01409912109375,True,C,8.51025104522705,1,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468043370483252958, 468043370483700723, 468043370482401717, 468043370483319422, 468043370483492968]","[0.7065516114234924, 0.7058389782905579, 0.7052406072616577, 0.6986604332923889, 0.6960753798484802]",MEDMCQA,4,"[468043370483264796, 468043370483252958, 468043370483365160, 468043370484119490, 468043370484056218, 468043370483218144, 468043370483632481, 468043370484114194, 468043370484105238, 468043370483492968, 468043370484060711, 468043370483264796, 468043370482791813, 468043370484114194, 468043370484105238, 468043370483479271, 468043370483252958, 468043370483264796, 468043370483426485, 468043370483494743]",,,
ae3aa91a-4bfb-42a5-b8f6-7f8217e18fb0,Social & Preventive Medicine,0.2373046875,0.443359375,0.1845703125,0.134765625,True,B,7.427124738693237,1,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468043370483563413, 468043370482436960, 468043370483385858, 468043370482467917, 468043370482467398]","[0.7034287452697754, 0.7029969096183777, 0.7020763158798218, 0.701481282711029, 0.701481282711029]",MEDMCQA,4,"[468043370482784397, 468043370482462862, 468043370482855530, 468043370483206301, 468043370482384268, 468043370483644673, 468043370483940048, 468043370482867619, 468043370484107526, 468043370482784397, 468043370483487564, 468043370483273791, 468043370483749010, 468043370482784397, 468043370483955145, 468043370483206301, 468043370484107526, 468043370483808578, 468043370483644673, 468043370483468460]",,,
9e897983-8674-4556-9457-457acfa15d9e,Social & Preventive Medicine,0.39453125,0.39453125,0.10595703125,0.10595703125,False,C,8.833026885986328,1,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468043370483350804, 468043370482446174, 468043370484047285, 468043370484079189, 468043370483301174]","[0.8112434148788452, 0.7920111417770386, 0.7881034016609192, 0.7815147638320923, 0.7796006202697754]",MEDMCQA,4,"[468043370482446174, 468043370482986762, 468043370483350804, 468043370483026865, 468043370483318164, 468043370483350804, 468043370482446174, 468043370483270059, 468043370483318164, 468043370483002137, 468043370482986762, 468043370483350804, 468043370484047285, 468043370483639345, 468043370483342958, 468043370483350804, 468043370483270059, 468043370483318164, 468043370483772526, 468043370483648419]",,,
3c51b6f8-0c1e-4f6f-9f2b-9b2463364ff2,Dental,0.318359375,0.150390625,0.248046875,0.28125,False,C,7.198210716247559,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370483360822, 468043370483461368, 468043370484058900, 468043370483559376, 468043370483182567]","[0.7265359163284302, 0.7183226346969604, 0.7092573046684265, 0.7004072070121765, 0.6986249685287476]",MEDMCQA,4,"[468043370483655679, 468043370483726003, 468043370484060128, 468043370483820166, 468043370483209674, 468043370483726003, 468043370484060128, 468043370483826321, 468043370484051742, 468043370484100083, 468043370483722023, 468043370483210703, 468043370484006903, 468043370483802690, 468043370483649593, 468043370483940848, 468043370484063449, 468043370484108863, 468043370483731139, 468043370484059286]",,,
a21105e6-e66d-4ae5-ab2d-cee0c3b6bd4d,Dental,0.2138671875,0.29296875,0.29296875,0.201171875,True,B,7.394552707672119,1,"['STAT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468043370482957247, 468043370482372730, 468043370482471377, 468043370482423540, 468043370482467398]","[0.7298821806907654, 0.7162819504737854, 0.7162819504737854, 0.7162818908691406, 0.7162818908691406]",MEDMCQA,4,"[468043370483851733, 468043370484104853, 468043370483775912, 468043370483810380, 468043370483462503, 468043370482822465, 468043370482848156, 468043370482544427, 468043370483457419, 468043370484035136, 468043370482848156, 468043370482529450, 468043370483455924, 468043370482544427, 468043370483481832, 468043370484013643, 468043370483610658, 468043370484110490, 468043370483455728, 468043370483491036]",,,
8a04c842-70a5-4ba5-9645-c5ef4a5acd66,Dental,0.2099609375,0.345703125,0.09912109375,0.345703125,False,A,9.884915828704834,1,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468043370483254477, 468043370483539960, 468043370482807739, 468043370483536877, 468043370483644812]","[0.8016054630279541, 0.7806732058525085, 0.7779624462127686, 0.7738574147224426, 0.769841194152832]",MEDMCQA,4,"[468043370483254477, 468043370483536877, 468043370483213025, 468043370483218508, 468043370483644812, 468043370483254477, 468043370483536877, 468043370483539960, 468043370483752345, 468043370483891290, 468043370483536877, 468043370483254477, 468043370483815895, 468043370483218508, 468043370483539960, 468043370483536877, 468043370482807731, 468043370483218508, 468043370483254477, 468043370483536360]",,,
2bd4a99b-c158-4dac-8632-ae800f490a9e,Dental,0.92578125,0.040771484375,0.004852294921875,0.0279541015625,False,B,0.0677824020385742,1,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468043370484091220, 468043370483794347, 468043370483757952, 468043370483810888, 468043370483556678]","[0.7656651735305786, 0.7614973187446594, 0.752981424331665, 0.7471745014190674, 0.74518883228302]",MEDMCQA,1,"[-1, -1, -1, -1, -1]",0.92578125,0.040771484375,0.885009765625
