id,source,probA,probB,probC,probD,answer,time,error
28.0,MEDMCQA,6.14395958109526e-06,2.6688145226216875e-05,0.999958872795105,8.397796591452789e-06,2,7.835388898849487,False
29.0,MEDMCQA,0.00013788991782348603,0.0007975316839292645,0.9988241791725159,0.00024039966228883713,0,5.154567003250122,False
30.0,MEDMCQA,3.1380870950670214e-06,4.785011242347537e-06,0.9999778270721436,1.4285405086411629e-05,2,5.7049620151519775,False
31.0,MEDMCQA,0.9999861717224121,1.0129953807336278e-05,2.0377206055854913e-07,3.4465429052943364e-06,0,5.253912448883057,False
32.0,MEDMCQA,6.58415156067349e-05,0.000191825587535277,7.250721682794392e-05,0.9996697902679443,3,5.368894338607788,False
33.0,MEDMCQA,0.00040238897781819105,0.0011142912553623319,0.9983162879943848,0.00016708672046661377,3,4.965384483337402,False
34.0,MEDMCQA,0.9999872446060181,8.235601853812113e-06,8.446126003036625e-07,3.726605655174353e-06,0,5.698318719863892,False
35.0,MEDMCQA,0.9998908042907715,1.1749831173801795e-05,4.425026872922899e-06,9.296269126934931e-05,2,5.52577805519104,False
36.0,MEDMCQA,0.9999732971191406,2.062329622276593e-05,8.446008337159583e-07,5.296500603435561e-06,0,3.8645179271698,False
37.0,MEDMCQA,0.9999738931655884,2.0224419131409377e-05,1.0511233767829253e-06,4.710808298113989e-06,0,3.9014811515808105,False
38.0,MEDMCQA,3.4735821827780455e-06,6.489505722129252e-06,1.6797145008240477e-06,0.999988317489624,3,5.7556915283203125,False
39.0,MEDMCQA,0.9999891519546509,1.0031539204646833e-05,1.1979177827470266e-07,6.786665380786872e-07,0,4.911129951477051,False
40.0,MEDMCQA,9.368299288325943e-06,0.9999459981918335,9.421946174370532e-07,4.365832865005359e-05,1,6.802236795425415,False
41.0,MEDMCQA,3.366702458151849e-06,1.0249357728753239e-05,6.786642074985139e-07,0.9999856948852539,3,4.986917972564697,False
42.0,MEDMCQA,0.00031859116279520094,0.00036813138285651803,0.9991796612739563,0.00013358901196625084,2,5.444666385650635,False
43.0,MEDMCQA,1.4033130355528556e-05,0.9999827146530151,1.5779369277879596e-06,1.6536638440811657e-06,1,4.459769248962402,False
44.0,MEDMCQA,1.8162083961215103e-06,4.029433966934448e-06,3.6402905152499443e-06,0.9999904632568359,3,5.723188161849976,False
45.0,MEDMCQA,0.0002980272111017257,0.0007114477921277285,0.9988623857498169,0.00012817990500479937,2,4.113398313522339,False
46.0,MEDMCQA,0.999971866607666,4.124913175473921e-06,7.112241746654036e-07,2.3187361875898205e-05,0,5.369140386581421,False
47.0,MEDMCQA,4.297070699976757e-05,4.1648640035418794e-05,0.9996956586837769,0.00021972012473270297,0,6.032411813735962,False
48.0,MEDMCQA,0.0003199541533831507,0.999542236328125,1.840659388108179e-05,0.00011955813533859327,1,5.27762770652771,False
49.0,MEDMCQA,5.255246378510492e-06,0.9999663829803467,4.4507029883789073e-07,2.786010372801684e-05,1,3.9596405029296875,False
50.0,MEDMCQA,1.6571206288062967e-05,0.9999686479568481,1.873820110631641e-06,1.2905668882012833e-05,1,5.817782402038574,False
51.0,MEDMCQA,2.7534404580364935e-05,0.9999257326126099,7.071419986459659e-06,3.975055369664915e-05,0,5.503361940383911,False
52.0,MEDMCQA,0.9992007613182068,0.00014416537305805832,2.281027082062792e-05,0.0006324098212644458,0,4.672934293746948,False
53.0,MEDMCQA,0.9998038411140442,7.310354703804478e-05,3.7630481529049575e-05,8.546670142095536e-05,3,5.496662616729736,False
54.0,MEDMCQA,7.706364158366341e-06,1.0699226550059393e-05,8.13954284240026e-06,0.9999734163284302,3,7.230130195617676,False
55.0,MEDMCQA,0.9999723434448242,8.139533747453243e-06,1.1015661129931686e-06,1.84325053851353e-05,0,5.213860988616943,False
56.0,MEDMCQA,0.9998664855957031,4.8598230932839215e-06,1.2677605809585657e-06,0.0001273102534469217,2,7.09813928604126,False
57.0,MEDMCQA,0.9995494484901428,6.1633916629944e-05,5.952491846983321e-06,0.00038293772377073765,1,5.11619234085083,False
58.0,MEDMCQA,2.3185577447293326e-05,4.037528924527578e-05,0.9998948574066162,4.165693826507777e-05,2,7.576035976409912,False
59.0,MEDMCQA,0.9999905824661255,8.267863449873403e-06,6.475891609625251e-07,6.276649173742044e-07,0,5.6588969230651855,False
60.0,MEDMCQA,9.239565406460315e-05,0.00019675104704219848,0.9996318817138672,7.90301855886355e-05,2,5.42985463142395,False
61.0,MEDMCQA,1.3981740266899578e-05,0.9999760389328003,1.873833980425843e-06,8.076221092778724e-06,0,6.323229789733887,False
62.0,MEDMCQA,0.00014153648226056248,0.9998399019241333,5.173117187950993e-06,1.3418045455182437e-05,0,3.148592233657837,False
63.0,MEDMCQA,2.4060634586930973e-06,6.643354026891757e-06,9.516164936940186e-06,0.9999814033508301,3,7.700950384140015,False
64.0,MEDMCQA,0.9999940395355225,1.933350631588837e-06,2.1691593588002434e-07,3.7853169487789273e-06,0,4.327239990234375,False
65.0,MEDMCQA,7.338199452533445e-07,1.1015941936420859e-06,3.205822167728911e-07,0.9999978542327881,3,7.422624349594116,False
66.0,MEDMCQA,0.9999231100082397,1.508756849943893e-05,3.2375235150539083e-06,5.85183224757202e-05,1,5.153563022613525,False
67.0,MEDMCQA,5.307327228365466e-05,2.8911850677104667e-05,5.1332340262888465e-06,0.9999128580093384,1,8.619487285614014,False
68.0,MEDMCQA,0.0005516925011761487,0.12582890689373016,0.0001936622866196558,0.8734257221221924,0,5.073068380355835,False
69.0,MEDMCQA,4.425335646374151e-06,2.775132452370599e-05,0.9999605417251587,7.296144758583978e-06,2,5.899189472198486,False
70.0,MEDMCQA,1.5385685401270166e-05,1.4854181245027576e-05,1.147842067439342e-05,0.9999582767486572,2,4.989857196807861,False
71.0,MEDMCQA,0.017786044627428055,0.03884828835725784,0.002157691866159439,0.9412079453468323,3,4.61065673828125,False
72.0,MEDMCQA,0.0001387162774335593,9.24049672903493e-05,3.618630216806196e-05,0.9997326731681824,1,6.423351049423218,False
73.0,MEDMCQA,0.00028225022833794355,0.9991587400436401,4.791154060512781e-05,0.0005110891070216894,1,4.5800559520721436,False
74.0,MEDMCQA,0.9999251365661621,4.7854733566055074e-05,2.8571100756380474e-06,2.4157052394002676e-05,0,3.9403908252716064,False
75.0,MEDMCQA,0.999224066734314,0.0005273473216220737,0.0001375667634420097,0.00011097063543274999,0,2.550809621810913,False
76.0,MEDMCQA,3.1875538297754247e-06,2.5413394268980483e-06,1.0845104725376586e-06,0.9999932050704956,3,4.353195428848267,False
77.0,MEDMCQA,1.9221070033381693e-05,8.219808660214767e-05,0.9998714923858643,2.7106052584713325e-05,3,5.476279020309448,False
78.0,MEDMCQA,0.0003335317596793175,0.00046897921129129827,0.999110758304596,8.67524286150001e-05,3,3.168527364730835,False
79.0,MEDMCQA,0.001151236705482006,0.0013045219238847494,0.044571150094270706,0.9529731273651123,0,4.152463912963867,False
80.0,MEDMCQA,0.25,0.25,0.25,0.25,2,9.917218446731567,True
81.0,MEDMCQA,1.3315476280695293e-05,7.085621291480493e-06,6.577794806617021e-07,0.9999788999557495,3,3.5857675075531006,False
82.0,MEDMCQA,8.870032615959644e-06,7.706417818553746e-06,2.9943914796604076e-06,0.9999804496765137,1,5.570836305618286,False
83.0,MEDMCQA,0.0002308954281033948,9.202340879710391e-05,0.9995013475418091,0.00017576321261003613,2,4.54655385017395,False
84.0,MEDMCQA,0.9999771118164062,3.90540935768513e-06,1.4004908166498353e-07,1.87777986866422e-05,0,5.679663181304932,False
85.0,MEDMCQA,0.9999675750732422,1.0615903192956466e-05,8.315017794302548e-07,2.094794763252139e-05,1,3.0733230113983154,False
86.0,MEDMCQA,8.346729737240821e-05,0.00029882125090807676,0.9995694756507874,4.830716716242023e-05,1,5.025259256362915,False
87.0,MEDMCQA,0.00016656311345286667,0.00044924207031726837,0.9951878786087036,0.004196209367364645,0,4.904273986816406,False
88.0,MEDMCQA,7.627997547388077e-05,0.9998569488525391,1.669931225478649e-05,5.005006096325815e-05,2,4.538645505905151,False
89.0,MEDMCQA,1.012988832371775e-05,8.463837730232626e-06,1.6797001762824948e-06,0.9999797344207764,0,5.352941989898682,False
90.0,MEDMCQA,0.9999037981033325,5.4040338000049815e-05,2.9477416774170706e-06,3.920992821804248e-05,2,3.574956178665161,False
91.0,MEDMCQA,0.9998026490211487,6.337999820971163e-06,2.8567601475515403e-06,0.00018814034410752356,0,4.460659027099609,False
92.0,MEDMCQA,0.999970555305481,5.422088634077227e-06,5.368594884203048e-07,2.3460655938833952e-05,0,5.545689821243286,False
93.0,MEDMCQA,1.3108990060572978e-05,0.9999752044677734,4.3138072669535177e-07,1.121271270676516e-05,1,4.536529541015625,False
94.0,MEDMCQA,0.9999819993972778,1.4738933714397717e-05,1.4908219725384697e-07,3.138100282740197e-06,0,6.779855489730835,False
95.0,MEDMCQA,0.9999525547027588,2.5665576686151326e-05,1.101544285120326e-06,2.07846169359982e-05,0,5.877380609512329,False
96.0,MEDMCQA,1.6929017192524043e-06,1.6731787582102697e-06,7.395739771709486e-07,0.9999959468841553,3,6.64980149269104,False
97.0,MEDMCQA,2.466424848535098e-05,2.371937625866849e-05,0.999219536781311,0.0007321459124796093,3,3.069805383682251,False
98.0,MEDMCQA,3.3722979424055666e-05,1.7910138922161423e-05,0.9995439648628235,0.00040446064667776227,1,5.541447639465332,False
99.0,MEDMCQA,0.00013764528557658195,5.794217941001989e-05,1.004919431579765e-05,0.9997944235801697,3,3.997795581817627,False
100.0,MEDMCQA,0.9998286962509155,2.976890027639456e-05,4.859639375354163e-06,0.0001365788048133254,0,5.678458213806152,False
101.0,MEDMCQA,0.9999822378158569,9.779971151147038e-06,3.46626592317989e-07,7.661408744752407e-06,0,7.9718663692474365,False
102.0,MEDMCQA,1.933352677951916e-06,2.33206856137258e-06,6.681488571302907e-07,0.9999951124191284,3,4.237277030944824,False
103.0,MEDMCQA,0.9999803304672241,7.016772542556282e-06,1.5534695876340265e-06,1.1125512173748575e-05,2,5.662086248397827,False
104.0,MEDMCQA,7.127051958377706e-06,0.99994957447052,2.331962377866148e-06,4.0893370169214904e-05,3,6.021901845932007,False
105.0,MEDMCQA,4.4043252273695543e-05,0.9999350309371948,4.2890728764177766e-06,1.670061465119943e-05,2,3.387348175048828,False
106.0,MEDMCQA,0.00015714016626589,0.00011586788605200127,0.9994402527809143,0.0002867757575586438,0,3.8161818981170654,False
107.0,MEDMCQA,0.00018952842219732702,0.9993411898612976,1.1118401744170114e-05,0.00045822098036296666,0,4.815237760543823,False
108.0,MEDMCQA,6.2408130361291114e-06,1.4624130017182324e-05,4.255864496371942e-06,0.9999748468399048,3,5.492940187454224,False
109.0,MEDMCQA,1.2193514749014867e-06,1.8738714970822912e-06,7.93447100022604e-07,0.9999960660934448,3,4.763362646102905,False
110.0,MEDMCQA,3.9906833990244195e-05,0.9999432563781738,3.1873946682026144e-06,1.363075807603309e-05,0,4.897284269332886,False
111.0,MEDMCQA,0.9996272325515747,1.0285783901053946e-05,2.7683813641488086e-06,0.00035976467188447714,1,3.7463574409484863,False
112.0,MEDMCQA,1.6442059859400615e-05,0.9999570846557617,2.12329177884385e-06,2.429978849249892e-05,0,3.8280389308929443,False
113.0,MEDMCQA,4.289021489967126e-06,0.9999229907989502,1.9332132978888694e-06,7.086282857926562e-05,3,5.147548675537109,False
114.0,MEDMCQA,3.590789492591284e-05,0.9998216032981873,2.976868927362375e-05,0.00011278556485194713,0,5.117997407913208,False
115.0,MEDMCQA,0.7190490961074829,0.0325956754386425,0.007503950968384743,0.2408512830734253,0,4.908017873764038,False
116.0,MEDMCQA,2.429412052151747e-05,3.618598202592693e-05,0.9997238516807556,0.00021568697411566973,3,5.731149673461914,False
117.0,MEDMCQA,0.00023781954951118678,0.999751627445221,3.843994818453211e-06,6.74642069498077e-06,0,3.376438856124878,False
118.0,MEDMCQA,7.408272267639404e-06,1.3840474821336102e-05,0.9995867609977722,0.00039203345659188926,2,5.131901502609253,False
119.0,MEDMCQA,8.267837074527051e-06,0.9999873638153076,1.9033641365240328e-06,2.4824548745527864e-06,1,3.711711883544922,False
120.0,MEDMCQA,0.9999626874923706,1.556711686134804e-05,9.422103630640777e-07,2.070379377983045e-05,0,1.898526906967163,False
121.0,MEDMCQA,0.001535502029582858,0.00022557302145287395,0.9976673126220703,0.0005715382285416126,1,6.758623123168945,False
122.0,MEDMCQA,6.413840310415253e-06,1.2545432582555804e-05,2.0904187749692937e-06,0.9999788999557495,3,4.346839427947998,False
123.0,MEDMCQA,8.012878424779046e-06,0.9999145269393921,3.187303036611411e-06,7.426298543578014e-05,1,5.784626245498657,False
124.0,MEDMCQA,0.9992774128913879,5.734941805712879e-05,8.933316166803706e-06,0.0006563293281942606,0,3.3376197814941406,False
125.0,MEDMCQA,3.974838546128012e-05,3.0535724363289773e-05,5.851528112543747e-05,0.9998711347579956,3,3.574509382247925,False
126.0,MEDMCQA,6.643290817009984e-06,0.999971866607666,1.2878606412414229e-06,2.0145529560977593e-05,2,3.885528802871704,False
127.0,MEDMCQA,0.00018661866488400847,0.0002065680455416441,0.9994944334030151,0.00011230909149162471,0,6.4569091796875,False
128.0,MEDMCQA,6.747948646079749e-05,0.9998286962509155,2.1950210793875158e-05,8.187412458937615e-05,1,3.9593472480773926,False
129.0,MEDMCQA,0.0004371215763967484,0.00036809328594245017,0.00011857241770485416,0.999076247215271,0,6.448588132858276,False
130.0,MEDMCQA,4.719857679447159e-05,0.00011773381265811622,0.9997907280921936,4.4338961743051186e-05,0,5.271846294403076,False
131.0,MEDMCQA,2.1528258002945222e-05,0.99994957447052,5.862552825419698e-06,2.3006403353065252e-05,2,4.7412683963775635,False
132.0,MEDMCQA,8.869879820849746e-06,1.0269163794873748e-05,1.770890230545774e-05,0.9999631643295288,2,6.176889896392822,False
133.0,MEDMCQA,5.204178160056472e-05,0.00010430917609483004,0.9998175501823425,2.606622911116574e-05,0,5.4493348598480225,False
134.0,MEDMCQA,0.9997110962867737,4.197594171273522e-05,4.132516187382862e-05,0.00020560642587952316,3,5.558713912963867,False
135.0,MEDMCQA,1.6172129107872024e-05,1.4724892025697045e-05,0.999029278755188,0.0009399149566888809,2,6.9310197830200195,False
136.0,MEDMCQA,8.66458321979735e-06,0.9999831914901733,8.851428106027015e-07,7.29630983187235e-06,1,3.9066286087036133,False
137.0,MEDMCQA,5.954859716439387e-06,0.9999470710754395,2.9942914352432126e-06,4.4000793423037976e-05,0,3.632528066635132,False
138.0,MEDMCQA,6.477034912677482e-05,0.999868631362915,6.0481606851681136e-06,6.0608894273173064e-05,1,2.984330654144287,False
139.0,MEDMCQA,2.1233674942777725e-06,3.726626118805143e-06,1.414467760696425e-06,0.9999927282333374,3,4.843533277511597,False
140.0,MEDMCQA,0.9999892711639404,5.359020178730134e-06,2.3320549189520534e-06,3.017903509316966e-06,0,5.835768222808838,False
141.0,MEDMCQA,5.3695825044997036e-05,0.9998559951782227,6.326915172394365e-05,2.7105632398161106e-05,2,4.893788576126099,False
142.0,MEDMCQA,8.220049494411796e-05,0.9999008178710938,1.7060168602256454e-06,1.5205563613562845e-05,0,9.430155515670776,False
143.0,MEDMCQA,0.9143781065940857,0.08243369311094284,0.0005383449024520814,0.0026498266961425543,0,5.0352942943573,False
144.0,MEDMCQA,3.3211184927495196e-05,0.9998761415481567,5.771238647866994e-06,8.4807732491754e-05,1,8.709033012390137,False
145.0,MEDMCQA,0.9999923706054688,2.7052394671045477e-06,3.359654101586784e-07,4.54815517514362e-06,0,4.152320384979248,False
146.0,MEDMCQA,0.0006020675064064562,0.9989221096038818,2.1422292775241658e-05,0.00045446440344676375,0,4.689730644226074,False
147.0,MEDMCQA,3.113675802524085e-06,0.9999809265136719,6.179279239404423e-07,1.5326049833674915e-05,1,3.940067768096924,False
148.0,MEDMCQA,1.1124975571874529e-05,1.280476772080874e-05,0.999932050704956,4.4000131310895085e-05,2,5.016358852386475,False
149.0,MEDMCQA,3.419734866838553e-06,5.073821739642881e-06,1.5779484101585695e-06,0.9999899864196777,0,5.455553293228149,False
150.0,MEDMCQA,0.00020474767370615155,0.00027903818408958614,0.9994320273399353,8.41103756101802e-05,0,2.9898180961608887,False
151.0,MEDMCQA,3.734205893124454e-05,1.4738053323526401e-05,0.9999222755432129,2.5664798158686608e-05,2,7.087844610214233,False
152.0,MEDMCQA,2.4730919903959148e-05,5.817023065901594e-06,3.935994755011052e-06,0.9999655485153198,3,6.261084794998169,False
153.0,MEDMCQA,7.338197747230879e-07,1.2482695410653832e-06,3.576352014533768e-07,0.999997615814209,3,4.837429761886597,False
154.0,MEDMCQA,4.784960310644237e-06,5.682280971086584e-06,0.9999672174453735,2.2298965632217005e-05,2,4.993981599807739,False
155.0,MEDMCQA,1.3791220226266887e-05,3.223824023734778e-05,2.6043659090646543e-05,0.9999278783798218,2,4.373781204223633,False
156.0,MEDMCQA,3.5623812436824664e-05,8.545708260498941e-05,0.9996912479400635,0.00018775231728795916,2,5.3959972858428955,False
157.0,MEDMCQA,0.999963641166687,7.889037988206837e-06,8.578930987823696e-07,2.7643218345474452e-05,0,6.954720973968506,False
158.0,MEDMCQA,1.1658539733616635e-05,0.9999034404754639,2.7319521905155852e-05,5.760994827141985e-05,2,4.782756328582764,False
159.0,MEDMCQA,3.4457441415725043e-06,0.9997543692588806,5.894972900932771e-07,0.000241565314354375,1,4.583368301391602,False
160.0,MEDMCQA,0.9999256134033203,3.947974619222805e-05,6.083141670387704e-07,3.435088001424447e-05,0,4.336335182189941,False
161.0,MEDMCQA,0.00012414106458891183,0.001700378255918622,0.9980972409248352,7.829478272469714e-05,2,3.178936243057251,False
162.0,MEDMCQA,6.438777745643165e-06,0.9999531507492065,4.052357382988703e-07,4.0063419874059036e-05,1,5.34583592414856,False
163.0,MEDMCQA,1.9832827092614025e-05,0.9999529123306274,2.405995019216789e-06,2.4875937015167437e-05,1,5.945007562637329,False
164.0,MEDMCQA,1.2410132512741257e-05,0.9998776912689209,1.9331257590238238e-06,0.00010804801422636956,3,5.308068752288818,False
165.0,MEDMCQA,0.019740382209420204,0.003767517628148198,0.9511448740959167,0.0253471527248621,0,3.767233371734619,False
166.0,MEDMCQA,1.5687452105339617e-05,0.9998505115509033,2.482115178281674e-06,0.00013122121163178235,2,5.0256876945495605,False
167.0,MEDMCQA,0.0007091277511790395,0.0004911984433420002,0.00027339308871887624,0.9985262155532837,0,7.534085273742676,False
168.0,MEDMCQA,3.7040244933450595e-05,9.912484529195353e-05,0.9996196031570435,0.00024414132349193096,2,4.758652210235596,False
169.0,MEDMCQA,5.896407060390629e-07,1.0511482742003864e-06,7.224429623420292e-07,0.999997615814209,2,6.4817423820495605,False
170.0,MEDMCQA,4.173833804088645e-05,0.9998939037322998,1.22657484098454e-05,5.204575427342206e-05,1,3.963616132736206,False
171.0,MEDMCQA,1.1726385764632141e-06,1.9947253804275533e-06,1.03484990177094e-06,0.9999958276748657,2,5.134472846984863,False
172.0,MEDMCQA,0.999955415725708,6.643181677645771e-06,9.132149330071115e-07,3.694429688039236e-05,0,4.191120862960815,False
173.0,MEDMCQA,3.288630523456959e-06,5.014562702854164e-06,0.9999606609344482,3.095884312642738e-05,2,3.8863394260406494,False
174.0,MEDMCQA,0.007451547775417566,0.0010243381839245558,0.9913293123245239,0.00019473620341159403,0,3.8463375568389893,False
175.0,MEDMCQA,0.9992703795433044,0.000307613197946921,9.45525462157093e-05,0.00032745255157351494,0,7.252498626708984,False
176.0,MEDMCQA,4.888297553407028e-07,7.934489758554264e-07,2.2033283642031165e-07,0.9999984502792358,3,4.331685781478882,False
177.0,MEDMCQA,1.6570074876653962e-05,0.9999003410339355,1.7601709032533108e-06,8.124279702315107e-05,1,4.2083494663238525,False
178.0,MEDMCQA,1.1124398042738903e-05,6.108496017986909e-05,0.9998801946640015,4.7573015763191506e-05,2,5.115962505340576,False
179.0,MEDMCQA,0.00012573105050250888,0.00045811207382939756,0.9991037249565125,0.00031240531825460494,2,3.9074594974517822,False
180.0,MEDMCQA,2.3547167074866593e-05,3.822082362603396e-05,0.9997449517250061,0.00019326203619129956,1,5.625752687454224,False
181.0,MEDMCQA,0.9999520778656006,2.824321563821286e-05,3.0414598768402357e-06,1.6570931620663032e-05,2,4.862330675125122,False
182.0,MEDMCQA,6.681502782157622e-07,1.2679263363679638e-06,7.811468094587326e-07,0.9999972581863403,3,6.403365135192871,False
183.0,MEDMCQA,1.5445100871147588e-05,3.852681038551964e-05,0.9999063014984131,3.9749782445142046e-05,2,3.04280686378479,False
184.0,MEDMCQA,1.3081644283374771e-06,1.963787326531019e-06,7.353581167990342e-06,0.99998939037323,3,3.9634339809417725,False
185.0,MEDMCQA,9.079468327399809e-06,1.0128878784598783e-05,0.9998800754547119,0.00010071206634165719,2,5.417561769485474,False
186.0,MEDMCQA,7.827629815437831e-06,0.9999616146087646,2.1567386738752248e-06,2.8409458536771126e-05,2,5.184865951538086,False
187.0,MEDMCQA,0.9999957084655762,3.5008515624213032e-06,2.457983612202952e-07,5.453275093714183e-07,1,2.5614066123962402,False
188.0,MEDMCQA,4.637829988496378e-06,7.827819899830502e-06,1.553478341520531e-06,0.999985933303833,1,4.858021974563599,False
189.0,MEDMCQA,5.0936255320266355e-06,1.3791928722639568e-05,1.9033487888009404e-06,0.9999792575836182,3,3.553710699081421,False
190.0,MEDMCQA,1.2830164450861048e-05,2.2049785911804065e-05,4.784927114087623e-06,0.9999603033065796,3,6.260353326797485,False
191.0,MEDMCQA,5.95502569922246e-06,0.9999749660491943,1.7603022115508793e-06,1.7231437595910393e-05,2,7.983558654785156,False
192.0,MEDMCQA,1.2029440767946653e-05,1.3006927474634722e-05,3.446492428338388e-06,0.9999715089797974,3,4.195978403091431,False
193.0,MEDMCQA,5.782610605820082e-05,0.999742329120636,0.00011934873327845708,8.059781976044178e-05,1,6.104474306106567,False
194.0,MEDMCQA,0.004503579344600439,0.18560531735420227,0.7814275622367859,0.028463497757911682,2,8.056416034698486,False
195.0,MEDMCQA,3.668821818791912e-06,0.9999849796295166,1.8738506923909881e-06,9.368663995701354e-06,1,5.855748176574707,False
196.0,MEDMCQA,2.7533398679224774e-05,2.9309150704648346e-05,0.9998892545700073,5.3907780966255814e-05,2,6.422630786895752,False
197.0,MEDMCQA,5.954926564299967e-06,2.282756395288743e-05,0.9999582767486572,1.3006754670641385e-05,2,5.453530788421631,False
198.0,MEDMCQA,4.391025868244469e-06,3.905459379893728e-06,1.8448084802002995e-06,0.9999898672103882,3,4.670278072357178,False
199.0,MEDMCQA,1.2218835763633251e-05,1.2855349268647842e-05,6.800806659157388e-06,0.9999681711196899,3,3.8058629035949707,False
200.0,MEDMCQA,1.8918437490356155e-05,0.9996265172958374,1.5201391761365812e-05,0.0003392901853658259,2,5.383475303649902,False
201.0,MEDMCQA,5.550778041651938e-06,3.5559617117542075e-06,8.851488360051007e-07,0.9999899864196777,1,5.619337320327759,False
202.0,MEDMCQA,0.00011411141895223409,0.9997897744178772,5.977225555398036e-06,9.026955376612023e-05,1,5.949950933456421,False
203.0,MEDMCQA,0.0004978950601071119,0.0009139823378063738,0.9983957409858704,0.0001923309318954125,0,3.883126974105835,False
204.0,MEDMCQA,1.4970593838370405e-05,3.024143006769009e-05,0.9999523162841797,2.4823677904350916e-06,0,7.379785060882568,False
205.0,MEDMCQA,0.9998805522918701,5.605473052128218e-05,4.637341135094175e-06,5.874485577805899e-05,3,3.2370314598083496,False
206.0,MEDMCQA,1.6958794731181115e-05,5.8274323237128556e-05,0.9996510744094849,0.0002737010654527694,2,4.528483629226685,False
207.0,MEDMCQA,1.788055101314967e-06,4.391039510664996e-06,8.990905939754157e-07,0.9999929666519165,2,4.31349778175354,False
208.0,MEDMCQA,2.947982011392014e-06,0.9999853372573853,2.9648634836121346e-07,1.1389402970962692e-05,1,3.9438929557800293,False
209.0,MEDMCQA,0.00039499806007370353,0.9993079900741577,4.295404505683109e-05,0.0002540356363169849,3,4.601086854934692,False
210.0,MEDMCQA,0.9999361038208008,2.3186532416730188e-05,2.994258693433949e-06,3.763545828405768e-05,3,246.13783168792725,False
