id,source,probA,probB,probC,probD,probE,answer,time,error
56,MEDQA,2.045737528533209e-05,1.4393561286851764e-05,0.9997079968452454,0.00024535803822800517,1.1839821127068717e-05,2,5.6704161167144775,False
57,MEDQA,9.164374932879582e-05,0.9992734789848328,5.963372313999571e-05,0.00035362978815101087,0.00022156616614665836,1,5.38283371925354,False
58,MEDQA,0.011207734234631062,0.0006730767199769616,0.030465779826045036,0.9477626085281372,0.009890791028738022,2,9.954086780548096,False
59,MEDQA,4.354677912488114e-06,2.7095717086922377e-05,0.9994902610778809,2.6262070605298504e-05,0.00045206627692095935,0,7.458117723464966,False
60,MEDQA,0.0003359185066074133,0.0007346993661485612,6.86051498632878e-05,0.9987952709197998,6.546349322889e-05,3,4.552258491516113,False
61,MEDQA,0.9998303651809692,8.957071258919314e-05,1.1123844160465524e-05,4.2642051994334906e-05,2.6271007300238125e-05,0,4.148393392562866,False
62,MEDQA,0.9999011754989624,2.3921717001940124e-05,9.222643711837009e-06,3.1691128242528066e-05,3.399961497052573e-05,3,6.898484945297241,False
63,MEDQA,0.9999369382858276,9.22297294891905e-06,1.5056090205689543e-06,3.0478147891699336e-05,2.1781752366223373e-05,0,4.633533477783203,False
64,MEDQA,0.9999734163284302,4.710806024377234e-06,1.2482393003665493e-06,1.5206667740130797e-05,5.422104095487157e-06,0,9.185823917388916,False
65,MEDQA,4.936752702633385e-06,9.223067536368035e-06,0.999947190284729,2.6274075935361907e-05,1.2410994713718537e-05,2,8.035729169845581,False
66,MEDQA,2.3365708329947665e-05,9.647059778217226e-05,1.1298918252578005e-05,0.9998214840888977,4.738476491183974e-05,3,2.6409358978271484,False
67,MEDQA,0.0002569295174907893,0.998916745185852,0.0006875789840705693,5.9148529544472694e-05,7.959304639371112e-05,2,7.838562726974487,False
68,MEDQA,6.6432312451070175e-06,9.368457540404052e-06,3.041492846023175e-06,0.9999629259109497,1.80581755557796e-05,3,8.468658924102783,False
69,MEDQA,0.9995861649513245,0.00024341898097191006,2.6678197173168883e-05,9.311606117989868e-05,5.062632408225909e-05,0,4.7111687660217285,False
70,MEDQA,0.9999816417694092,1.0451465641381219e-05,9.422282118976e-07,4.495119355851784e-06,2.4060641408141237e-06,0,6.06362247467041,False
71,MEDQA,0.999958872795105,1.1842791536764707e-05,1.0782984645629767e-05,1.568915104144253e-05,2.8572064820764353e-06,0,6.275820732116699,False
72,MEDQA,1.0128481335414108e-05,5.3069448767928407e-05,0.9998408555984497,4.683362567448057e-05,4.9081216275226325e-05,2,7.8931803703308105,False
73,MEDQA,8.021175744943321e-05,0.0001939271460287273,0.0001006080856313929,0.0007775551057420671,0.9988477230072021,1,8.734088897705078,False
74,MEDQA,0.9998522996902466,1.777624129317701e-05,2.0577492705342593e-06,9.497789142187685e-05,3.295194619568065e-05,2,7.4932332038879395,False
75,MEDQA,1.805638567020651e-05,2.354996649955865e-05,2.586457776487805e-05,6.867854972369969e-05,0.999863862991333,0,4.022054672241211,False
76,MEDQA,3.0893161238054745e-06,0.9999392032623291,3.905261564796092e-06,1.0129478141607251e-05,4.365803033579141e-05,1,5.09784722328186,False
77,MEDQA,0.3655768930912018,0.017641017213463783,0.025667529553174973,0.5487959384918213,0.04231860116124153,1,5.418261528015137,False
78,MEDQA,5.714429107683827e-07,1.4592307024940965e-06,1.2097447097403347e-06,0.9998987913131714,9.799736290005967e-05,3,6.28874945640564,False
79,MEDQA,2.9022162379988004e-06,3.966859367210418e-06,0.9999641180038452,3.500741058815038e-06,2.546613904996775e-05,2,7.962445497512817,False
80,MEDQA,3.4465019780327566e-06,0.999974250793457,1.0348276191507466e-06,5.771804808318848e-06,1.5446150428033434e-05,1,8.47351622581482,False
81,MEDQA,1.1142491374016572e-08,1.43072416136647e-08,1.0,1.0467401168057222e-08,1.605228061585251e-09,1,9.908128023147583,False
82,MEDQA,3.3927913136722054e-06,4.2223969103361014e-06,0.9998924732208252,6.853626928204903e-06,9.314459020970389e-05,2,7.312685012817383,False
83,MEDQA,2.5258825189666823e-05,0.9996026158332825,7.525055025325855e-06,3.703961556311697e-05,0.0003275614290032536,1,8.624755620956421,False
84,MEDQA,5.421959940576926e-06,4.289123808121076e-06,2.0579439024004387e-06,0.9999468326568604,4.133490801905282e-05,3,4.926965951919556,False
85,MEDQA,3.3930693916772725e-06,1.933312660185038e-06,2.4439361823169747e-06,1.7917851437232457e-05,0.9999743700027466,2,8.719921350479126,False
86,MEDQA,6.337551440083189e-06,2.318179940630216e-05,0.9997319579124451,0.00022603983234148473,1.240832352777943e-05,2,5.789479732513428,False
87,MEDQA,0.15517212450504303,0.0017509525641798973,0.000517580599989742,0.83885258436203,0.0037067667581140995,3,6.733419418334961,False
88,MEDQA,1.3005903383600526e-05,3.169086267007515e-05,2.506953569536563e-05,3.7340960261644796e-05,0.9998928308486938,2,7.8602824211120605,False
89,MEDQA,3.392948656255612e-06,1.95250722754281e-05,0.9999388456344604,2.586651680758223e-05,1.2410891031322535e-05,2,8.16111135482788,False
90,MEDQA,8.800745490589179e-06,9.665727702667937e-06,2.405990016995929e-06,2.8188072974444367e-05,0.9999508857727051,4,5.773566722869873,False
91,MEDQA,3.4462311759853037e-06,0.9998956918716431,1.5533381656496204e-06,9.665193829277996e-06,8.957656973507255e-05,1,7.8463122844696045,False
92,MEDQA,5.714949793400592e-07,2.857295157809858e-06,8.059370770752139e-07,0.9999898672103882,5.862788839294808e-06,3,4.898822784423828,False
93,MEDQA,8.267504199466202e-06,1.7230957382707857e-05,8.800711839285214e-06,1.8631108105182648e-05,0.9999470710754395,4,4.9147562980651855,False
94,MEDQA,3.8448470149887726e-06,3.2376860872318503e-06,2.2958629415370524e-06,1.7298851162195206e-05,0.9999732971191406,2,9.256443738937378,False
95,MEDQA,1.1015889640475507e-06,9.721488822833635e-07,8.851515644892061e-07,0.999993085861206,3.905472112819552e-06,3,5.52197527885437,False
96,MEDQA,0.9998482465744019,1.428355335519882e-05,1.0028628594227484e-06,0.0001114745537051931,2.506841701688245e-05,0,8.201425552368164,False
97,MEDQA,2.327178805217045e-07,6.01270983224822e-07,4.5209367272036616e-07,1.812408783052888e-07,0.9999985694885254,1,9.909668445587158,False
98,MEDQA,2.282466084579937e-05,6.108196248533204e-05,0.9998310804367065,3.59082332579419e-05,4.908073606202379e-05,2,7.281588077545166,False
99,MEDQA,3.0891806090949103e-06,9.51534639170859e-06,0.9998953342437744,9.817395948630292e-06,8.220004383474588e-05,2,7.390443801879883,False
100,MEDQA,0.00015521574823651463,0.00030271289870142937,0.998837411403656,0.00010963534441543743,0.0005950027843937278,4,7.4382641315460205,False
101,MEDQA,0.9999871253967285,3.5008215490961447e-06,4.450795074717462e-07,6.24088943368406e-06,2.6841730687010568e-06,0,6.6945624351501465,False
102,MEDQA,0.999993085861206,1.5294048125724657e-06,1.4908384571299393e-07,2.8130057216912974e-06,2.3320637865253957e-06,0,5.9038121700286865,False
103,MEDQA,0.9999942779541016,3.2377540719608078e-06,7.934456789371325e-07,1.051144749908417e-06,6.475915483861172e-07,0,6.899970531463623,False
104,MEDQA,1.0289079909853172e-05,1.095266816264484e-05,0.9999475479125977,1.4509927495964803e-05,1.6700823834980838e-05,2,7.93246865272522,False
105,MEDQA,1.1015889640475507e-06,0.999993085861206,3.5763358141593926e-07,8.446175456811034e-07,4.637862730305642e-06,1,8.464500427246094,False
106,MEDQA,0.9994844198226929,0.00034864607732743025,3.881259908666834e-05,8.610951044829562e-05,4.196642112219706e-05,2,8.993265151977539,False
107,MEDQA,0.9999631643295288,1.7502588889328763e-05,1.209822585224174e-06,1.5567124137305655e-05,2.5611943783587776e-06,0,6.195454835891724,False
108,MEDQA,0.017261484637856483,0.001656534499488771,0.0025656907819211483,0.0061547718942165375,0.9723615646362305,4,4.610819101333618,False
109,MEDQA,2.8128636131441453e-06,0.9999425411224365,1.101533257497067e-06,2.9082615583320148e-05,2.4394539650529623e-05,2,6.562209844589233,False
110,MEDQA,0.013338306918740273,0.8252118229866028,0.02571025863289833,0.0636335015296936,0.07210620492696762,3,9.501825332641602,False
111,MEDQA,8.593675738666207e-05,0.00041158596286550164,0.069489024579525,0.0002605999761726707,0.9297528862953186,2,5.80690598487854,False
112,MEDQA,1.9221317415940575e-05,4.0217459172708914e-05,6.853571449028095e-06,4.927546251565218e-05,0.9998843669891357,1,7.6742565631866455,False
113,MEDQA,1.0676969850464957e-06,1.8448150740368874e-06,3.4663048609218094e-07,0.9999934434890747,3.3931339658010984e-06,3,6.391689300537109,False
114,MEDQA,1.5533640862486209e-06,5.954653261142084e-06,0.9999123811721802,7.141786045394838e-05,8.663969310873654e-06,3,7.479969024658203,False
115,MEDQA,4.674067895393819e-06,6.2896456256567035e-06,2.1232910967228236e-06,3.0241564672905952e-05,0.9999567270278931,4,5.154773712158203,False
116,MEDQA,0.9997900128364563,2.144090467481874e-05,4.935976448905421e-06,0.00014882937830407172,3.480202576611191e-05,3,4.418545722961426,False
117,MEDQA,2.5365086912643164e-05,4.927595364279114e-05,1.3576952369476203e-05,0.999894380569458,1.7433152606827207e-05,3,8.880260467529297,False
118,MEDQA,1.4367382163982256e-06,1.5056887150421971e-06,5.054039775131969e-06,2.1567996100202436e-06,0.9999898672103882,4,6.3741295337677,False
119,MEDQA,6.539790319948224e-06,3.0239682018873282e-05,0.9998944997787476,3.218997153453529e-05,3.647601988632232e-05,2,5.519212007522583,False
120,MEDQA,2.1442287106765434e-05,1.5204857845674269e-05,1.7229360310011543e-05,0.9998544454574585,9.169702389044687e-05,3,5.194622278213501,False
121,MEDQA,9.422341236131615e-07,0.9999879598617554,4.450798769539688e-07,3.7852939840377076e-06,6.748015493940329e-06,1,7.343717813491821,False
122,MEDQA,2.156756181648234e-06,5.093576874060091e-06,3.138061629215372e-06,1.9833159967674874e-05,0.9999697208404541,4,5.910085439682007,False
123,MEDQA,0.9999361038208008,2.9310524041648023e-05,1.8737591744866222e-06,9.368206519866362e-06,2.3186532416730188e-05,0,8.163050413131714,False
124,MEDQA,1.6536354223717353e-06,0.9999655485153198,5.368568167796184e-07,5.50744653082802e-06,2.6688323487178423e-05,1,5.131631374359131,False
125,MEDQA,3.3404587611585157e-06,1.2029453500872478e-05,1.994678996197763e-06,0.9999725818634033,1.005098511086544e-05,0,8.716692209243774,False
126,MEDQA,2.5107553369707603e-08,6.824941323202438e-08,0.9999029636383057,9.610232518753037e-05,8.314480623994314e-07,0,9.946777105331421,False
127,MEDQA,3.689875995860348e-07,6.475933673755208e-07,2.4579870228080836e-07,0.9999971389770508,1.5294110653485404e-06,3,6.371496200561523,False
128,MEDQA,1.2098524848624947e-06,1.8448047285346547e-06,8.579138466302538e-07,8.267840712505858e-06,0.9999878406524658,0,7.170181035995483,False
129,MEDQA,0.9999686479568481,1.7097234376706183e-05,1.0348218211220228e-06,1.2029406207147986e-05,1.2482333886509878e-06,0,6.044419527053833,False
130,MEDQA,9.931189737244495e-08,0.9999995231628418,9.329489358833598e-08,1.8553905078988464e-07,1.0467395838986704e-08,1,9.943000316619873,False
131,MEDQA,7.07149229128845e-06,0.9999359846115112,6.240570201043738e-06,3.132300480501726e-05,1.9373070244910195e-05,1,4.240622282028198,False
132,MEDQA,0.9999881982803345,1.8738567177933874e-06,2.7852394168803585e-07,7.586999799968908e-06,2.0580289401550544e-06,0,8.151776313781738,False
133,MEDQA,8.529656952305231e-06,0.9999135732650757,4.860051831201417e-06,3.837688564090058e-05,3.453546014497988e-05,1,4.745890378952026,False
134,MEDQA,0.9937968254089355,6.564674549736083e-05,0.00012168984540039673,0.006002390757203102,1.3546972695621662e-05,0,8.43786334991455,False
135,MEDQA,7.523765361838741e-06,1.0445713996887207e-05,0.999431312084198,3.9421709516318515e-05,0.0005112285143695772,2,6.875891208648682,False
136,MEDQA,3.2433788874186575e-05,2.077786484733224e-05,5.860665623913519e-06,0.9996277093887329,0.00031318020774051547,3,4.547696113586426,False
137,MEDQA,0.9997586607933044,8.137794793583453e-06,1.2095752026652917e-06,0.0002284871879965067,3.611124384406139e-06,4,7.232547044754028,False
138,MEDQA,4.9852060328703374e-05,8.887090370990336e-05,0.9997993111610413,6.337978447845671e-06,5.561399302678183e-05,2,4.827188730239868,False
139,MEDQA,2.3922006221255288e-05,2.6273182811564766e-05,0.999913215637207,2.2826536223874427e-05,1.3844995010003913e-05,3,8.855498790740967,False
140,MEDQA,1.0289354577253107e-05,1.179680293716956e-05,3.6897915833833395e-07,0.999974250793457,3.37984056386631e-06,3,6.139823913574219,False
141,MEDQA,0.9999176263809204,4.757479837280698e-05,3.6116985029366333e-06,2.429882988508325e-05,6.961731287447037e-06,0,4.812191009521484,False
142,MEDQA,0.9999955892562866,9.422413427273568e-07,6.412032860225736e-08,1.84481893938937e-06,1.6028064919737517e-06,0,7.119656562805176,False
143,MEDQA,1.8342405383009464e-05,0.9999550580978394,1.4144144415695337e-06,3.726485601873719e-06,2.144444442819804e-05,1,7.2885472774505615,False
144,MEDQA,4.004356742370874e-05,0.00023589942429680377,8.796404472377617e-06,0.9994576573371887,0.00025757119874469936,3,7.532353401184082,False
145,MEDQA,5.093544132250827e-06,3.041493982891552e-06,2.3687177872488974e-06,2.6172065190621652e-05,0.9999632835388184,3,8.16068959236145,False
146,MEDQA,1.3287541378304013e-06,2.0580146156135015e-06,8.851410484567168e-07,1.4510414985124953e-05,0.999981164932251,3,8.46127700805664,False
147,MEDQA,1.1726194770744769e-06,6.747958650521468e-06,1.1365416412445484e-06,0.9999794960021973,1.1478664418973494e-05,3,5.060502052307129,False
148,MEDQA,3.5006153211725177e-06,0.9999282360076904,7.111931381587056e-07,8.397539204452187e-06,5.9208421589573845e-05,1,7.687267780303955,False
149,MEDQA,0.9998632669448853,6.642569132964127e-06,5.895615231565898e-07,9.440994290343951e-06,0.00012006461474811658,4,3.6665327548980713,False
150,MEDQA,0.9996811151504517,0.00020499879610724747,2.1561336325248703e-06,0.000106768224213738,5.013160716771381e-06,0,5.399920225143433,False
151,MEDQA,1.967408934433479e-05,6.840159767307341e-05,1.1840074876090512e-05,0.0001706233888398856,0.9997294545173645,4,4.901886940002441,False
152,MEDQA,6.412035702396679e-08,8.764213532685972e-08,2.3588562214627018e-08,3.7266386243572924e-06,0.9999960660934448,0,9.91520619392395,False
153,MEDQA,0.9999784231185913,1.3845898138242774e-05,8.315107606904348e-07,4.860366971115582e-06,1.994690819628886e-06,0,5.771538496017456,False
154,MEDQA,1.9750336832657922e-07,7.811409545865899e-07,6.681452191514836e-07,0.9999897480010986,8.530307241016999e-06,3,6.724543333053589,False
155,MEDQA,2.1905507310293615e-06,0.9998924732208252,8.792954031378031e-05,7.1825393206381705e-06,1.0288512385159265e-05,4,8.443042278289795,False
156,MEDQA,1.9333272121002665e-06,0.9999818801879883,1.0676847068680217e-06,6.854239927633898e-06,8.397990313824266e-06,1,8.083914518356323,False
157,MEDQA,0.9999816417694092,6.1922883105580695e-06,4.3568188630160876e-06,6.289802513492759e-06,1.4593515516025946e-06,0,4.832007884979248,False
158,MEDQA,1.7380005374434404e-05,0.00013044418301433325,0.671870231628418,0.327443391084671,0.0005385682452470064,3,5.624281406402588,False
159,MEDQA,0.0006452422239817679,0.9978675842285156,0.00010699165432015434,0.000146240257890895,0.0012340581743046641,2,9.424082040786743,False
160,MEDQA,3.6758552596438676e-05,3.346904122736305e-05,4.784149950864958e-06,0.9997978806495667,0.00012711517047137022,3,8.120304107666016,False
161,MEDQA,9.132501759268052e-07,0.9999940395355225,1.586990805435562e-07,3.237753162466106e-06,1.6280445152005996e-06,1,8.214985132217407,False
162,MEDQA,8.579057748647756e-07,1.62801904934895e-06,1.9142464680044213e-07,0.9999784231185913,1.892509862955194e-05,3,8.093732833862305,False
163,MEDQA,0.9999710321426392,2.561214614615892e-06,2.9648211352650833e-07,9.972752195608336e-06,1.6187374058063142e-05,0,9.64981722831726,False
164,MEDQA,0.9995493292808533,0.00016088418487925082,2.467238846293185e-05,0.00014648672367911786,0.00011862856626976281,0,4.499002695083618,False
165,MEDQA,1.2606087693711743e-05,2.3551272533950396e-05,0.9999192953109741,3.882948658429086e-05,5.77148784941528e-06,1,4.802939414978027,False
166,MEDQA,1.0029802979261149e-06,2.8572248993441463e-06,6.083383254917862e-07,0.9999653100967407,3.0241822969401255e-05,1,7.355611324310303,False
167,MEDQA,2.8736650392602314e-07,7.811431714799255e-07,4.313882300266414e-07,0.9999926090240479,5.86280521019944e-06,3,5.037008285522461,False
168,MEDQA,2.9022646685916698e-06,0.9999808073043823,2.1233422557997983e-06,2.561239625720191e-06,1.1659441952360794e-05,1,4.6138832569122314,False
169,MEDQA,1.6373745381770277e-07,2.382365664743702e-07,5.658614199433032e-08,0.9999983310699463,1.2289177675484098e-06,3,7.006159543991089,False
170,MEDQA,4.710572284238879e-06,1.061543844116386e-05,0.999923825263977,4.434486254467629e-05,1.6441512343590148e-05,2,5.940249919891357,False
171,MEDQA,5.68236100662034e-06,3.288698280812241e-06,1.1365436876076274e-06,0.9999812841415405,8.597137821197975e-06,3,8.194508075714111,False
172,MEDQA,1.9947015061916318e-06,0.9999837875366211,2.9022733087913366e-06,3.611937472669524e-06,7.76688648329582e-06,2,8.131680250167847,False
173,MEDQA,0.9999099969863892,1.2804485777451191e-05,4.092559265700402e-06,4.1984290874097496e-05,3.1200077501125634e-05,0,7.777946710586548,False
174,MEDQA,5.714952635571535e-07,1.3287663023220375e-06,8.714262094144942e-07,6.854297680547461e-06,0.9999903440475464,4,7.877057313919067,False
175,MEDQA,1.8155128600483295e-06,1.3704210459764e-06,1.873143446573522e-06,0.999607503414154,0.0003874741669278592,3,7.2307448387146,False
176,MEDQA,2.8572228529810673e-06,5.422056347015314e-06,2.1907087557337945e-06,2.4876228053472005e-05,0.9999645948410034,4,4.040643215179443,False
177,MEDQA,4.4508340124593815e-07,5.043455644226924e-07,5.203552291277447e-07,0.9999958276748657,2.7264663913229015e-06,3,7.321069240570068,False
178,MEDQA,2.1068403839308303e-06,9.349048468720866e-07,0.9999914169311523,5.054047960584285e-06,4.812477527593728e-07,3,9.91624665260315,False
179,MEDQA,1.2878023198936717e-06,3.0892770155332983e-06,1.5055933317853487e-06,0.9999265670776367,6.761802796972916e-05,3,6.936652660369873,False
180,MEDQA,3.155828665057925e-07,6.89296371092496e-07,1.248154489985609e-06,0.9999054670333862,9.224059613188729e-05,1,6.996289968490601,False
181,MEDQA,3.668797262434964e-06,3.6119176911597606e-06,1.6280188219752745e-06,1.2805360711354297e-05,0.9999783039093018,4,3.6743900775909424,False
182,MEDQA,2.988349660881795e-05,0.00010119334183400497,3.958920206059702e-05,6.476361159002408e-05,0.999764621257782,1,6.193482398986816,False
183,MEDQA,6.048552222637227e-06,1.130018245021347e-05,0.9999333620071411,1.0952512639050838e-05,3.8228026824072e-05,4,7.842929363250732,False
184,MEDQA,0.9919845461845398,0.00029367179377004504,1.8773809642880224e-05,6.975317228352651e-05,0.007633298169821501,1,5.863693952560425,False
185,MEDQA,5.714615554097691e-07,8.058898970375594e-07,4.7375823442052933e-07,0.9999313354492188,6.679794751107693e-05,3,7.68501877784729,False
186,MEDQA,8.089189213933423e-05,0.00012627046089619398,0.9994781613349915,9.988815145334229e-05,0.00021479326824191958,2,7.20320200920105,False
187,MEDQA,9.72147859101824e-07,0.9999920129776001,9.132483569374017e-07,3.0894791507307673e-06,2.994426040459075e-06,1,6.795524835586548,False
188,MEDQA,6.642968401138205e-06,7.5274692790117115e-06,1.231411806656979e-05,5.0102287787012756e-05,0.9999233484268188,4,5.63731575012207,False
